order_id,ref_id,qty
74052,FW_100,2
74053,FW_60,5
74054,FW_170,3
74055,FW_80,3
74056,FW_80,2
74057,JY_120,5
74058,JY_490,2
74059,FW_170,4
74060,FW_80,6
74061,CQ_210,7
74062,FW_80,5
74063,CQ_480,2
74064,JY_280,3
74065,FW_410,2
74066,CQ_260,3
74067,CQ_250,3
74068,FW_80,3
74069,CQ_420,2
74070,CQ_480,2
74071,FW_360,3
74072,FW_80,4
74073,FW_230,3
74074,FW_410,4
74075,FW_150,7
74076,JY_470,1
74077,JY_120,1
74078,CQ_480,1
74079,CQ_10,2
74080,CQ_480,5
74081,FW_150,1
74082,JY_500,3
74083,FW_190,4
74084,FW_160,6
74085,JY_40,6
74086,JY_310,2
74087,JY_120,3
74088,JY_140,4
74089,FW_170,4
74090,FW_170,4
74091,CQ_50,5
74092,JY_120,6
74093,FW_450,3
74094,CQ_20,1
74095,CQ_220,2
74096,JY_500,3
74097,CQ_340,4
74098,FW_200,3
74099,JY_310,6
74100,CQ_250,2
74101,FW_170,1
74102,JY_350,2
74103,FW_80,5
74104,CQ_340,4
74105,JY_500,2
74106,JY_370,2
74107,CQ_90,2
74108,JY_500,6
74109,FW_150,2
74110,JY_40,2
74111,JY_240,2
74112,FW_80,2
74113,JY_470,4
74114,JY_440,1
74115,CQ_260,2
74116,JY_470,3
74117,CQ_10,2
74118,CQ_50,2
74119,CQ_10,3
74120,FW_450,5
74121,CQ_420,6
74122,FW_170,3
74123,JY_40,4
74124,JY_280,1
74125,FW_290,3
74126,FW_450,2
74127,CQ_340,7
74128,FW_410,3
74129,JY_270,7
74130,CQ_50,2
74131,CQ_250,6
74132,JY_140,5
74133,JY_140,1
74134,FW_200,4
74135,FW_150,5
74136,CQ_430,2
74137,CQ_250,3
74138,JY_380,2
74139,FW_360,2
74140,JY_120,2
74141,JY_270,5
74142,JY_440,2
74143,FW_400,2
74144,FW_170,1
74145,CQ_340,3
74146,JY_500,3
74147,CQ_210,6
74148,FW_200,2
74149,FW_150,2
74150,CQ_50,4
74151,CQ_20,8
74152,CQ_90,3
74153,FW_130,1
74154,JY_40,4
74155,CQ_10,2
74156,FW_230,1
74157,FW_360,2
74158,CQ_480,5
74159,CQ_420,3
74160,JY_280,1
74161,CQ_10,2
74162,CQ_250,2
74163,CQ_330,3
74164,CQ_10,1
74165,CQ_480,2
74166,FW_70,2
74167,CQ_430,4
74168,CQ_420,4
74169,FW_170,3
74170,CQ_20,3
74171,FW_170,6
74172,JY_280,3
74173,JY_390,3
74174,CQ_320,2
74175,FW_70,6
74176,FW_80,5
74177,FW_70,3
74178,CQ_480,4
74179,CQ_420,3
74180,CQ_340,2
74181,JY_470,4
74182,FW_170,6
74183,FW_80,4
74184,FW_450,7
74185,JY_440,8
74186,FW_150,4
74187,FW_170,2
74188,FW_230,4
74189,FW_170,2
74190,JY_120,2
74191,JY_280,4
74192,JY_500,4
74193,JY_310,3
74194,FW_150,2
74195,JY_240,2
74196,JY_310,2
74197,CQ_480,3
74198,FW_200,1
74199,FW_230,3
74200,FW_170,2
74201,JY_120,1
74202,CQ_320,4
74203,JY_370,5
74204,CQ_250,3
74205,JY_310,2
74206,JY_380,2
74207,FW_200,2
74208,FW_150,3
74209,JY_40,5
74210,CQ_250,1
74211,FW_410,5
74212,FW_230,3
74213,CQ_420,2
74214,FW_80,3
74215,JY_40,4
74216,CQ_330,3
74217,JY_120,1
74218,FW_80,5
74219,CQ_420,2
74220,JY_490,2
74221,JY_470,4
74222,JY_310,1
74223,CQ_50,5
74224,FW_150,2
74225,FW_170,1
74226,JY_440,4
74227,JY_140,3
74228,CQ_20,3
74229,CQ_340,4
74230,CQ_30,3
74231,FW_450,2
74232,CQ_10,4
74233,CQ_10,3
74234,FW_60,4
74235,JY_470,4
74236,JY_140,4
74237,FW_410,2
74238,JY_390,5
74239,CQ_480,3
74240,JY_500,3
74241,JY_280,3
74242,FW_60,2
74243,FW_450,4
74244,FW_70,5
74245,FW_230,3
74246,JY_240,5
74247,JY_500,3
74248,JY_500,2
74249,JY_140,4
74250,FW_170,3
74251,JY_120,1
74252,JY_350,4
74253,FW_170,3
74254,JY_500,2
74255,FW_130,2
74256,CQ_10,5
74257,FW_150,2
74258,FW_170,4
74259,FW_230,4
74260,JY_240,4
74261,CQ_250,1
74262,CQ_330,4
74263,JY_350,3
74264,JY_440,4
74265,JY_350,4
74266,FW_290,3
74267,CQ_90,4
74268,JY_280,7
74269,JY_440,3
74270,FW_290,2
74271,CQ_210,6
74272,JY_500,4
74273,FW_170,3
74274,JY_310,1
74275,CQ_330,3
74276,JY_500,1
74277,CQ_10,3
74278,CQ_260,3
74279,CQ_210,6
74280,JY_380,2
74281,CQ_20,3
74282,FW_230,3
74283,CQ_250,1
74284,CQ_250,3
74285,JY_390,3
74286,FW_70,2
74287,JY_280,5
74288,JY_270,4
74289,JY_120,2
74290,FW_80,3
74291,FW_130,4
74292,CQ_340,3
74293,FW_230,3
74294,FW_150,3
74295,CQ_430,3
74296,CQ_50,3
74297,CQ_340,1
74298,CQ_10,4
74299,CQ_480,1
74300,JY_350,1
74301,CQ_10,2
74302,FW_170,4
74303,CQ_320,4
74304,FW_410,3
74305,CQ_10,4
74306,FW_170,2
74307,CQ_330,2
74308,CQ_10,1
74309,CQ_210,5
74310,CQ_250,1
74311,FW_60,5
74312,CQ_330,1
74313,FW_200,2
74314,JY_120,2
74315,JY_280,3
74316,FW_70,4
74317,FW_230,1
74318,FW_60,4
74319,JY_310,5
74320,CQ_340,2
74321,FW_80,4
74322,FW_410,5
74323,CQ_430,4
74324,JY_440,8
74325,CQ_210,6
74326,JY_280,2
74327,FW_100,3
74328,JY_440,1
74329,FW_290,3
74330,FW_150,4
74331,JY_490,3
74332,CQ_220,3
74333,JY_490,3
74334,CQ_430,2
74335,JY_470,2
74336,JY_370,4
74337,FW_130,3
74338,CQ_430,1
74339,JY_380,3
74340,FW_80,4
74341,FW_80,4
74342,FW_150,4
74343,FW_80,4
74344,FW_170,4
74345,CQ_20,3
74346,FW_130,5
74347,FW_80,6
74348,CQ_340,1
74349,FW_170,2
74350,FW_60,2
74351,FW_170,3
74352,JY_370,2
74353,FW_130,1
74354,CQ_220,3
74355,CQ_220,1
74356,CQ_20,3
74357,JY_370,2
74358,FW_290,2
74359,CQ_210,4
74360,FW_450,1
74361,FW_200,2
74362,JY_280,3
74363,JY_440,2
74364,FW_170,4
74365,FW_70,3
74366,CQ_10,3
74367,JY_380,1
74368,FW_230,3
74369,FW_60,2
74370,CQ_260,4
74371,FW_60,3
74372,JY_500,2
74373,CQ_480,3
74374,JY_240,3
74375,CQ_10,3
74376,JY_120,6
74377,CQ_90,6
74378,CQ_430,4
74379,FW_70,3
74380,JY_310,4
74381,FW_290,2
74382,CQ_110,4
74383,FW_200,2
74384,JY_310,2
74385,FW_230,2
74386,CQ_250,4
74387,FW_70,6
74388,CQ_210,3
74389,FW_130,4
74390,JY_270,2
74391,FW_170,5
74392,FW_410,3
74393,FW_200,1
74394,CQ_90,6
74395,JY_120,5
74396,JY_350,3
74397,CQ_330,6
74398,JY_350,2
74399,FW_230,2
74400,JY_40,3
74401,JY_490,3
74402,CQ_10,6
74403,FW_450,4
74404,CQ_20,3
74405,CQ_250,2
74406,CQ_480,2
74407,CQ_260,2
74408,JY_310,3
74409,FW_60,4
74410,FW_400,6
74411,FW_450,3
74412,JY_240,8
74413,JY_300,5
74414,FW_450,4
74415,FW_200,6
74416,FW_80,5
74417,JY_120,4
74418,FW_230,3
74419,CQ_220,3
74420,JY_350,4
74421,CQ_260,4
74422,FW_60,2
74423,FW_70,3
74424,FW_450,2
74425,FW_200,7
74426,CQ_250,5
74427,FW_410,2
74428,JY_490,2
74429,CQ_250,1
74430,FW_100,4
74431,JY_280,5
74432,FW_200,5
74433,FW_170,4
74434,CQ_340,2
74435,JY_300,1
74436,JY_310,4
74437,JY_380,4
74438,FW_60,1
74439,FW_130,4
74440,CQ_210,3
74441,FW_80,2
74442,CQ_430,4
74443,FW_130,3
74444,FW_150,4
74445,CQ_20,3
74446,FW_70,4
74447,CQ_480,4
74448,JY_440,6
74449,JY_500,4
74450,CQ_430,4
74451,JY_310,2
74452,CQ_480,1
74453,FW_170,3
74454,CQ_250,4
74455,CQ_50,4
74456,CQ_10,3
74457,CQ_480,1
74458,CQ_260,3
74459,FW_290,5
74460,FW_200,1
74461,JY_270,2
74462,JY_240,4
74463,JY_500,2
74464,FW_60,3
74465,CQ_480,3
74466,CQ_90,7
74467,FW_200,5
74468,JY_40,6
74469,JY_40,6
74470,JY_40,3
74471,JY_240,2
74472,CQ_210,4
74473,JY_500,3
74474,CQ_20,3
74475,CQ_220,2
74476,CQ_20,1
74477,FW_80,3
74478,FW_450,3
74479,JY_380,5
74480,CQ_330,4
74481,JY_370,5
74482,FW_150,5
74483,FW_80,3
74484,JY_440,3
74485,FW_230,4
74486,CQ_210,3
74487,FW_150,3
74488,FW_290,2
74489,JY_350,4
74490,JY_120,3
74491,CQ_90,2
74492,JY_280,3
74493,CQ_430,1
74494,FW_60,2
74495,CQ_220,5
74496,JY_40,4
74497,FW_170,3
74498,CQ_340,4
74499,JY_490,3
74500,FW_60,2
74501,FW_150,4
74502,FW_60,4
74503,JY_500,2
74504,CQ_10,2
74505,FW_70,3
74506,FW_70,3
74507,CQ_10,3
74508,JY_280,3
74509,JY_240,2
74510,CQ_250,6
74511,CQ_330,2
74512,CQ_250,2
74513,FW_170,2
74514,JY_240,4
74515,JY_280,4
74516,JY_500,5
74517,FW_150,2
74518,FW_170,3
74519,CQ_480,5
74520,CQ_220,4
74521,FW_70,3
74522,CQ_260,2
74523,FW_400,2
74524,JY_120,2
74525,CQ_50,3
74526,FW_450,5
74527,CQ_10,2
74528,FW_100,1
74529,FW_170,2
74530,CQ_260,2
74531,JY_350,5
74532,CQ_10,5
74533,CQ_480,2
74534,CQ_330,3
74535,JY_470,2
74536,CQ_90,3
74537,JY_120,6
74538,JY_380,6
74539,FW_450,1
74540,FW_290,2
74541,CQ_50,2
74542,JY_470,3
74543,JY_280,3
74544,JY_120,4
74545,JY_490,2
74546,FW_70,3
74547,JY_370,4
74548,JY_500,2
74549,FW_230,4
74550,FW_290,3
74551,FW_410,2
74552,JY_40,2
74553,CQ_210,2
74554,FW_450,5
74555,FW_60,3
74556,CQ_10,2
74557,CQ_480,7
74558,JY_350,5
74559,CQ_480,2
74560,JY_270,5
74561,FW_60,3
74562,JY_370,5
74563,JY_490,5
74564,JY_350,4
74565,JY_500,2
74566,FW_60,2
74567,CQ_20,4
74568,CQ_420,3
74569,CQ_20,2
74570,JY_440,3
74571,CQ_260,3
74572,CQ_20,4
74573,FW_360,4
74574,FW_230,1
74575,JY_490,3
74576,FW_170,3
74577,JY_240,4
74578,CQ_320,7
74579,CQ_210,2
74580,CQ_340,3
74581,JY_300,5
74582,JY_500,3
74583,JY_40,3
74584,FW_150,3
74585,FW_230,2
74586,CQ_210,4
74587,JY_120,2
74588,JY_490,6
74589,FW_400,3
74590,CQ_260,2
74591,CQ_480,5
74592,JY_500,6
74593,CQ_90,1
74594,JY_500,3
74595,FW_450,6
74596,JY_390,3
74597,FW_290,4
74598,JY_490,6
74599,FW_170,4
74600,CQ_220,2
74601,FW_70,3
74602,FW_400,4
74603,JY_350,2
74604,CQ_330,5
74605,JY_350,2
74606,FW_60,4
74607,CQ_210,2
74608,FW_60,2
74609,JY_370,2
74610,JY_280,3
74611,CQ_340,2
74612,CQ_250,4
74613,CQ_210,5
74614,FW_150,6
74615,FW_410,4
74616,CQ_10,5
74617,FW_170,2
74618,JY_140,4
74619,FW_80,3
74620,JY_140,3
74621,JY_350,5
74622,FW_150,5
74623,FW_410,3
74624,FW_410,3
74625,JY_40,4
74626,CQ_250,2
74627,CQ_20,2
74628,JY_280,3
74629,CQ_250,2
74630,FW_70,5
74631,JY_440,7
74632,JY_140,3
74633,FW_160,2
74634,CQ_250,4
74635,JY_390,5
74636,CQ_20,2
74637,CQ_10,2
74638,FW_160,3
74639,FW_70,5
74640,FW_130,5
74641,CQ_10,2
74642,JY_140,1
74643,JY_240,2
74644,FW_450,4
74645,CQ_250,5
74646,JY_40,3
74647,FW_200,4
74648,FW_450,1
74649,CQ_260,3
74650,CQ_250,6
74651,FW_70,2
74652,CQ_210,3
74653,JY_120,2
74654,JY_310,3
74655,FW_230,4
74656,FW_70,5
74657,CQ_50,4
74658,CQ_260,2
74659,FW_450,2
74660,JY_440,6
74661,FW_200,1
74662,FW_450,2
74663,CQ_250,3
74664,CQ_10,4
74665,JY_440,5
74666,CQ_10,4
74667,FW_170,4
74668,CQ_220,3
74669,JY_240,6
74670,JY_120,5
74671,FW_290,3
74672,JY_40,3
74673,FW_170,2
74674,JY_380,3
74675,CQ_210,3
74676,FW_410,2
74677,CQ_480,3
74678,FW_70,2
74679,JY_370,6
74680,FW_80,3
74681,JY_120,3
74682,CQ_260,4
74683,FW_150,3
74684,CQ_10,3
74685,JY_350,4
74686,JY_240,4
74687,FW_170,2
74688,CQ_20,4
74689,CQ_430,5
74690,JY_120,4
74691,JY_120,4
74692,JY_240,2
74693,FW_200,4
74694,JY_490,5
74695,JY_350,2
74696,JY_350,2
74697,FW_200,5
74698,FW_290,5
74699,JY_500,3
74700,FW_170,1
74701,FW_230,2
74702,JY_40,4
74703,CQ_10,4
74704,JY_500,6
74705,JY_500,3
74706,JY_120,3
74707,JY_280,2
74708,JY_500,4
74709,JY_270,2
74710,JY_500,1
74711,CQ_250,3
74712,FW_450,8
74713,CQ_10,4
74714,JY_280,7
74715,FW_150,5
74716,FW_70,4
74717,FW_410,2
74718,JY_300,3
74719,CQ_20,3
74720,JY_120,3
74721,CQ_210,4
74722,CQ_10,2
74723,JY_440,3
74724,FW_150,3
74725,JY_40,4
74726,JY_350,1
74727,JY_240,5
74728,JY_350,5
74729,JY_280,6
74730,FW_100,4
74731,FW_80,5
74732,FW_170,1
74733,JY_440,2
74734,FW_450,4
74735,JY_240,3
74736,CQ_330,2
74737,JY_120,1
74738,JY_440,2
74739,FW_230,1
74740,CQ_20,2
74741,FW_130,3
74742,FW_410,4
74743,FW_290,3
74744,CQ_480,3
74745,CQ_340,2
74746,JY_120,3
74747,FW_60,2
74748,CQ_330,5
74749,JY_280,2
74750,FW_200,5
74751,CQ_50,4
74752,JY_120,2
74753,FW_460,4
74754,FW_80,5
74755,FW_80,4
74756,JY_440,2
74757,FW_360,3
74758,CQ_250,2
74759,JY_440,5
74760,CQ_50,5
74761,CQ_210,3
74762,JY_490,2
74763,JY_500,6
74764,CQ_10,1
74765,FW_150,2
74766,CQ_260,4
74767,JY_280,3
74768,JY_280,8
74769,JY_500,3
74770,JY_500,2
74771,FW_360,7
74772,FW_360,4
74773,CQ_210,4
74774,FW_290,3
74775,CQ_250,3
74776,CQ_340,3
74777,FW_60,3
74778,CQ_210,1
74779,JY_440,1
74780,FW_450,2
74781,CQ_220,3
74782,CQ_340,5
74783,JY_500,4
74784,FW_150,3
74785,CQ_10,3
74786,CQ_480,5
74787,CQ_50,4
74788,JY_280,4
74789,FW_290,2
74790,CQ_50,2
74791,JY_440,2
74792,JY_440,5
74793,JY_470,5
74794,CQ_50,3
74795,CQ_20,3
74796,CQ_10,2
74797,CQ_330,4
74798,FW_360,4
74799,CQ_260,3
74800,FW_150,3
74801,CQ_480,5
74802,CQ_20,4
74803,CQ_330,1
74804,FW_230,4
74805,JY_370,2
74806,JY_40,2
74807,FW_60,2
74808,FW_150,3
74809,CQ_10,5
74810,JY_120,5
74811,JY_490,3
74812,FW_60,4
74813,CQ_480,3
74814,JY_310,4
74815,JY_490,5
74816,JY_140,4
74817,FW_70,3
74818,JY_120,7
74819,JY_350,2
74820,FW_150,4
74821,JY_40,4
74822,FW_450,2
74823,JY_140,3
74824,CQ_340,3
74825,FW_450,3
74826,CQ_20,2
74827,FW_130,2
74828,FW_450,3
74829,JY_140,4
74830,FW_100,4
74831,JY_310,4
74832,JY_240,2
74833,CQ_430,2
74834,FW_450,3
74835,JY_120,6
74836,JY_120,6
74837,JY_40,7
74838,CQ_480,3
74839,FW_410,5
74840,FW_70,2
74841,CQ_480,4
74842,JY_490,1
74843,CQ_260,1
74844,CQ_220,4
74845,FW_200,4
74846,FW_230,5
74847,JY_120,3
74848,JY_500,3
74849,FW_230,2
74850,JY_500,2
74851,FW_170,4
74852,CQ_30,4
74853,FW_70,5
74854,JY_370,3
74855,JY_440,5
74856,CQ_340,4
74857,JY_40,5
74858,FW_80,4
74859,CQ_340,4
74860,CQ_220,3
74861,JY_350,2
74862,CQ_210,5
74863,CQ_10,2
74864,FW_130,5
74865,JY_240,2
74866,FW_100,4
74867,CQ_480,2
74868,JY_490,3
74869,FW_230,2
74870,FW_70,3
74871,FW_400,5
74872,JY_380,3
74873,JY_120,2
74874,JY_490,2
74875,JY_380,3
74876,FW_70,1
74877,JY_140,4
74878,CQ_50,1
74879,JY_350,2
74880,JY_380,4
74881,FW_170,4
74882,FW_150,2
74883,CQ_430,2
74884,FW_290,4
74885,JY_240,3
74886,FW_80,3
74887,JY_440,2
74888,CQ_340,2
74889,JY_440,3
74890,CQ_20,3
74891,JY_350,7
74892,CQ_330,4
74893,CQ_90,3
74894,FW_100,6
74895,CQ_320,8
74896,FW_170,6
74897,CQ_480,4
74898,CQ_250,4
74899,CQ_50,7
74900,JY_380,3
74901,JY_120,6
74902,JY_240,3
74903,CQ_330,5
74904,FW_150,5
74905,JY_40,6
74906,FW_450,3
74907,CQ_220,2
74908,FW_70,2
74909,JY_370,2
74910,FW_290,7
74911,CQ_90,4
74912,CQ_20,2
74913,FW_70,2
74914,JY_40,3
74915,FW_410,1
74916,CQ_330,4
74917,JY_350,4
74918,FW_230,2
74919,FW_230,3
74920,JY_440,1
74921,FW_150,2
74922,JY_280,6
74923,FW_70,3
74924,CQ_480,3
74925,FW_450,1
74926,CQ_260,6
74927,FW_200,5
74928,CQ_210,3
74929,FW_450,3
74930,FW_130,5
74931,FW_150,2
74932,JY_380,4
74933,FW_230,2
74934,CQ_30,7
74935,JY_470,3
74936,FW_60,2
74937,JY_440,2
74938,JY_280,5
74939,CQ_340,7
74940,JY_40,2
74941,CQ_330,3
74942,CQ_260,2
74943,JY_40,2
74944,FW_400,7
74945,FW_150,1
74946,FW_200,4
74947,JY_140,4
74948,FW_230,5
74949,JY_350,4
74950,FW_170,3
74951,FW_70,2
74952,CQ_20,4
74953,FW_410,1
74954,JY_440,2
74955,JY_490,3
74956,FW_130,2
74957,JY_240,4
74958,FW_400,3
74959,JY_140,1
74960,FW_70,4
74961,JY_310,3
74962,FW_150,3
74963,CQ_480,3
74964,JY_310,6
74965,JY_490,2
74966,FW_70,6
74967,FW_130,5
74968,JY_140,2
74969,FW_150,3
74970,CQ_430,3
74971,FW_70,1
74972,FW_60,2
74973,CQ_480,5
74974,FW_60,1
74975,CQ_260,2
74976,CQ_50,6
74977,FW_360,2
74978,CQ_30,4
74979,FW_70,4
74980,CQ_90,1
74981,FW_450,3
74982,FW_230,2
74983,JY_470,2
74984,JY_140,5
74985,FW_150,5
74986,JY_310,7
74987,JY_500,5
74988,JY_380,3
74989,FW_170,3
74990,FW_100,4
74991,FW_150,2
74992,FW_150,5
74993,FW_100,4
74994,CQ_90,2
74995,JY_350,7
74996,JY_490,2
74997,FW_450,3
74998,FW_170,2
74999,JY_280,4
75000,CQ_320,4
75001,FW_360,4
75002,CQ_10,3
75003,JY_240,6
75004,FW_360,4
75005,CQ_20,6
75006,FW_60,5
75007,FW_200,1
75008,JY_500,2
75009,CQ_330,4
75010,FW_80,3
75011,CQ_330,2
75012,FW_70,4
75013,CQ_340,3
75014,JY_120,2
75015,FW_150,3
75016,JY_500,3
75017,FW_60,5
75018,JY_440,6
75019,JY_240,2
75020,CQ_20,4
75021,FW_70,4
75022,FW_80,1
75023,CQ_480,1
75024,CQ_330,3
75025,FW_450,5
75026,FW_400,3
75027,FW_200,4
75028,FW_170,3
75029,CQ_50,3
75030,CQ_90,2
75031,CQ_480,6
75032,CQ_260,4
75033,FW_80,2
75034,FW_80,9
75035,CQ_20,4
75036,JY_440,3
75037,CQ_10,1
75038,CQ_260,2
75039,CQ_20,2
75040,FW_200,3
75041,JY_440,3
75042,CQ_210,8
75043,CQ_250,4
75044,CQ_10,5
75045,CQ_430,2
75046,CQ_50,4
75047,JY_40,3
75048,JY_240,3
75049,CQ_340,2
75050,FW_290,1
75051,FW_290,5
75052,FW_170,3
75053,FW_80,3
75054,JY_120,5
75055,FW_170,3
75056,JY_500,3
75057,CQ_10,4
75058,FW_360,1
75059,CQ_10,2
75060,FW_290,3
75061,FW_450,3
75062,FW_170,2
75063,CQ_330,3
75064,CQ_430,2
75065,JY_280,4
75066,FW_200,4
75067,FW_100,4
75068,JY_240,1
75069,JY_490,2
75070,JY_440,2
75071,JY_140,3
75072,FW_360,4
75073,JY_280,3
75074,JY_380,4
75075,FW_230,2
75076,FW_60,7
75077,CQ_430,1
75078,FW_360,4
75079,CQ_340,9
75080,JY_280,1
75081,FW_150,2
75082,CQ_20,3
75083,JY_140,2
75084,JY_270,4
75085,CQ_260,2
75086,CQ_340,2
75087,CQ_50,4
75088,FW_400,3
75089,FW_200,2
75090,JY_120,2
75091,JY_370,3
75092,CQ_210,4
75093,CQ_220,2
75094,JY_350,4
75095,CQ_20,5
75096,FW_60,3
75097,CQ_20,5
75098,FW_150,3
75099,FW_360,4
75100,CQ_210,3
75101,JY_380,4
75102,CQ_340,2
75103,JY_310,4
75104,FW_410,3
75105,CQ_50,3
75106,FW_80,4
75107,FW_60,2
75108,FW_450,3
75109,CQ_260,5
75110,CQ_210,2
75111,CQ_260,5
75112,JY_280,4
75113,FW_170,3
75114,CQ_260,5
75115,JY_490,4
75116,JY_380,1
75117,FW_60,2
75118,JY_180,5
75119,FW_450,2
75120,JY_180,3
75121,JY_280,2
75122,JY_350,4
75123,JY_180,2
75124,CQ_340,2
75125,JY_380,2
75126,CQ_330,1
75127,CQ_430,3
75128,FW_230,4
75129,FW_70,4
75130,FW_170,3
75131,FW_150,5
75132,FW_150,2
75133,JY_280,4
75134,CQ_260,2
75135,FW_450,6
75136,FW_150,4
75137,JY_440,5
75138,JY_380,3
75139,FW_150,4
75140,FW_150,4
75141,FW_410,3
75142,FW_80,2
75143,FW_170,4
75144,CQ_260,4
75145,CQ_10,4
75146,CQ_260,3
75147,FW_200,4
75148,FW_410,2
75149,FW_450,2
75150,FW_450,4
75151,CQ_20,5
75152,CQ_50,3
75153,JY_440,3
75154,CQ_50,4
75155,JY_120,4
75156,CQ_260,5
75157,JY_280,4
75158,JY_140,2
75159,CQ_320,2
75160,CQ_250,5
75161,JY_280,5
75162,CQ_260,4
75163,JY_470,4
75164,FW_150,4
75165,JY_280,5
75166,JY_140,3
75167,CQ_250,4
75168,JY_390,4
75169,JY_40,4
75170,JY_120,6
75171,CQ_260,3
75172,FW_70,3
75173,JY_240,3
75174,CQ_330,2
75175,CQ_480,3
75176,CQ_420,3
75177,CQ_250,3
75178,FW_230,2
75179,FW_60,4
75180,CQ_10,3
75181,CQ_430,2
75182,CQ_330,1
75183,CQ_210,3
75184,FW_150,3
75185,JY_280,1
75186,FW_70,1
75187,FW_170,2
75188,CQ_330,3
75189,JY_310,4
75190,JY_380,3
75191,FW_410,1
75192,CQ_330,3
75193,JY_380,3
75194,CQ_480,2
75195,CQ_210,2
75196,CQ_210,3
75197,CQ_210,4
75198,FW_290,4
75199,CQ_90,1
75200,JY_350,7
75201,CQ_480,1
75202,FW_150,4
75203,FW_360,5
75204,CQ_50,3
75205,CQ_480,2
75206,JY_270,1
75207,CQ_10,1
75208,CQ_50,3
75209,JY_240,3
75210,JY_270,3
75211,CQ_20,4
75212,CQ_10,2
75213,FW_150,5
75214,JY_120,1
75215,JY_280,3
75216,JY_120,2
75217,CQ_220,3
75218,FW_170,2
75219,FW_170,2
75220,CQ_20,4
75221,FW_60,7
75222,FW_70,3
75223,FW_200,2
75224,FW_230,2
75225,FW_60,2
75226,JY_470,2
75227,JY_280,2
75228,JY_40,2
75229,FW_70,4
75230,CQ_480,3
75231,CQ_480,5
75232,FW_80,5
75233,FW_80,1
75234,FW_200,5
75235,JY_380,3
75236,CQ_250,3
75237,FW_230,6
75238,JY_470,2
75239,FW_450,3
75240,JY_280,3
75241,FW_70,2
75242,FW_60,2
75243,CQ_90,6
75244,FW_130,3
75245,FW_450,2
75246,CQ_20,4
75247,CQ_10,6
75248,FW_150,9
75249,FW_460,3
75250,CQ_250,2
75251,JY_500,2
75252,CQ_210,1
75253,JY_470,2
75254,FW_70,3
75255,CQ_480,3
75256,JY_500,5
75257,CQ_250,4
75258,CQ_110,2
75259,CQ_10,5
75260,FW_80,4
75261,JY_380,1
75262,CQ_330,4
75263,JY_380,2
75264,FW_450,2
75265,JY_240,4
75266,FW_150,3
75267,CQ_340,4
75268,CQ_260,7
75269,CQ_250,2
75270,CQ_260,6
75271,JY_40,6
75272,JY_380,6
75273,JY_440,2
75274,CQ_260,8
75275,JY_440,2
75276,FW_360,1
75277,CQ_340,5
75278,JY_500,3
75279,FW_80,4
75280,FW_130,6
75281,FW_450,3
75282,FW_100,4
75283,CQ_50,4
75284,JY_490,5
75285,FW_60,4
75286,CQ_10,6
75287,FW_80,3
75288,JY_380,2
75289,FW_60,2
75290,CQ_250,4
75291,CQ_480,5
75292,CQ_90,2
75293,JY_490,2
75294,FW_230,2
75295,JY_490,1
75296,FW_410,2
75297,FW_360,2
75298,JY_440,4
75299,CQ_20,2
75300,FW_150,4
75301,CQ_220,2
75302,JY_180,6
75303,CQ_10,4
75304,FW_410,4
75305,FW_290,2
75306,CQ_50,2
75307,CQ_90,2
75308,CQ_340,4
75309,FW_60,3
75310,JY_40,5
75311,JY_140,1
75312,JY_120,3
75313,JY_140,2
75314,CQ_50,1
75315,FW_60,4
75316,JY_500,3
75317,CQ_430,5
75318,CQ_480,6
75319,CQ_260,3
75320,JY_500,3
75321,CQ_50,5
75322,JY_120,3
75323,FW_230,7
75324,CQ_210,2
75325,CQ_210,3
75326,CQ_20,2
75327,FW_80,2
75328,CQ_210,4
75329,FW_170,5
75330,JY_380,2
75331,JY_370,3
75332,JY_310,4
75333,FW_200,2
75334,FW_60,3
75335,FW_130,3
75336,JY_240,3
75337,FW_230,5
75338,FW_60,2
75339,FW_100,5
75340,CQ_20,2
75341,CQ_50,1
75342,FW_150,5
75343,JY_500,3
75344,JY_40,2
75345,FW_150,4
75346,CQ_340,7
75347,CQ_20,3
75348,FW_450,4
75349,JY_40,2
75350,FW_170,1
75351,JY_390,1
75352,CQ_10,5
75353,FW_60,6
75354,JY_440,2
75355,FW_150,4
75356,JY_310,3
75357,CQ_250,2
75358,JY_350,4
75359,JY_440,1
75360,FW_450,3
75361,FW_200,4
75362,JY_490,6
75363,FW_230,2
75364,JY_240,1
75365,FW_170,3
75366,FW_450,2
75367,CQ_50,3
75368,FW_450,2
75369,FW_130,4
75370,FW_450,3
75371,JY_490,5
75372,FW_360,3
75373,FW_150,2
75374,FW_200,4
75375,FW_70,2
75376,CQ_50,3
75377,JY_40,5
75378,CQ_210,5
75379,FW_230,6
75380,FW_60,3
75381,FW_230,2
75382,FW_80,4
75383,JY_390,3
75384,CQ_50,4
75385,FW_170,2
75386,CQ_20,5
75387,FW_60,3
75388,JY_120,2
75389,FW_190,3
75390,JY_120,5
75391,JY_40,3
75392,CQ_20,2
75393,JY_280,3
75394,FW_60,6
75395,FW_60,2
75396,CQ_480,4
75397,FW_410,1
75398,CQ_210,4
75399,JY_240,4
75400,JY_280,3
75401,FW_200,3
75402,JY_380,3
75403,JY_140,2
75404,CQ_20,5
75405,JY_280,1
75406,CQ_90,4
75407,CQ_220,1
