cust_id,order_id
16484,45619
66253,135304
56365,8319
35818,89080
80458,87790
6930,86050
45615,58847
51966,105633
22920,101263
34053,111456
80888,40891
83835,109482
96879,14347
84082,7067
32812,62526
17393,97947
35759,74082
71778,118746
67717,97101
92978,90886
79772,106678
2154,81037
80525,1126
66072,111421
60359,91852
25342,47553
498,98841
98448,65030
79934,74662
70991,121651
55487,62264
97069,100890
26615,148846
60807,128878
6807,73893
98214,154421
75787,127820
4648,128498
50920,85961
67101,18549
1245,5157
39421,8510
38784,8199
1481,145511
67920,85955
41066,73037
56558,72427
59199,116221
97463,5735
17244,142148
44373,149446
31168,95818
32311,29339
16734,62542
59380,42458
79504,35087
39413,104666
99847,49186
55716,13704
59766,68802
11605,43463
71027,48869
98352,103510
53531,68032
20462,83125
56459,108857
80838,128511
52985,70319
17727,102240
84745,62543
10978,141426
94352,57280
21794,64203
45793,42637
38040,29776
23209,154386
6372,99966
50432,9760
55120,88333
20054,15587
32665,68737
11242,26837
41981,151657
93216,113975
73830,80291
42406,126889
57965,110719
875,57235
99079,140859
86513,38318
54928,98168
97528,86159
68067,153744
85071,26801
69944,119078
30255,45897
99408,148860
45647,92798
71441,57705
65149,124485
91386,68476
64648,19269
99202,6051
14524,39879
44811,118049
26892,45559
30126,94762
47278,72002
80029,137600
55026,36544
30319,124925
1086,104644
1137,110669
43019,105073
93894,25362
40647,86115
8357,99496
9886,52918
64295,93295
66360,132842
30009,22109
57146,111848
27728,134556
219,147584
42556,50254
4471,69727
19588,103150
35812,119701
93341,151158
75082,138184
78745,21113
6664,100938
49771,154620
14516,42545
6824,12727
61967,32068
51351,103014
48292,104676
98919,27121
48169,7710
80330,8257
93511,48379
75808,15247
90906,101108
43247,139354
56055,32300
52542,133409
5901,66693
1402,41092
63691,43092
48265,66245
91284,6265
64094,76516
97515,113109
84986,28320
44096,97203
17218,111607
48674,68286
60470,112788
46302,135666
18860,146166
28797,5659
49512,43301
45016,81499
5297,82220
3115,11356
8796,130719
479,138548
19342,112732
81481,29886
54174,116532
59461,28088
48024,59233
44885,7871
13135,121123
89299,108419
62166,35680
8130,141727
33721,8931
87671,8271
13359,20239
17077,46396
60100,17560
89041,70180
1480,13044
96395,50974
1532,152252
15909,125073
68534,29596
29606,15494
2566,30592
67057,16258
36033,79227
13812,114289
79949,47737
76552,97334
80945,103826
17799,45907
99025,80801
6692,28805
38377,69860
78605,27495
50840,41267
54265,119775
35805,24502
89179,24118
59338,43374
51822,35143
84645,33765
16183,62537
55180,23821
35024,61349
18704,90533
6254,95646
73680,62577
6300,11392
19668,14322
72790,96299
83216,53360
85374,117155
32915,10475
58519,1964
47308,109988
34299,139650
62612,66787
58983,39980
13833,89259
27093,3253
31058,26148
75204,35564
8715,133940
79077,126828
95855,27415
35612,140294
70687,8944
38964,146640
20572,23604
86162,61974
89082,66461
7076,82363
53901,65155
20627,59145
69881,84318
53124,151465
10696,35768
21802,69935
13957,127170
77180,4458
48715,75119
8774,7231
13420,93647
51257,1979
50256,116827
76649,51694
67640,107988
69826,46561
89341,29659
56271,25139
69138,74820
65106,15490
64799,137809
81235,94333
40021,136444
91294,111402
83004,52700
10767,92149
35257,134092
85335,105823
46923,76419
50367,77278
30754,23171
14715,65627
27612,40797
38538,37128
97916,102851
95989,123996
71613,119102
91137,117432
72152,135988
60108,31951
24379,62198
39175,45977
13604,78504
82342,129272
79042,51732
91816,14916
78131,156332
43589,40786
25088,154143
4808,9125
90005,65819
70395,125268
44107,110400
82397,42863
17250,34000
14735,125215
71704,153405
46075,50982
47224,116347
4743,26475
23288,47367
72940,26077
75736,155185
83836,37459
79160,14684
19488,121092
5897,33830
29325,38307
10748,79207
51344,54870
46766,144012
1569,48644
60451,38520
58256,34349
69459,147515
61773,118738
147,108950
24087,73537
16371,29094
27493,76184
72556,96096
46915,45877
55195,6613
2035,65246
93266,58816
11619,66768
82903,51512
67362,142052
73248,13823
32353,3016
35651,102944
85187,15554
36842,76768
91141,30218
43136,119213
29760,95437
53962,136403
70167,149333
89932,79932
3075,29049
30906,96568
56280,81661
73271,134588
81671,87225
68174,114969
91986,2991
51361,10032
78216,67084
42548,89073
83698,66156
60096,105943
20437,64544
54409,95530
97205,81665
50027,83440
81952,33361
90516,75148
71319,109127
97776,51435
3223,36338
98399,55939
47505,138291
11786,141053
44751,93732
863,139162
79912,83637
68084,142502
30429,17333
48530,155894
67610,128554
55129,137378
48526,75474
56137,4605
96242,128619
20041,83415
92600,58387
9379,83885
61907,133237
86981,62940
49145,139532
36500,139243
88556,143419
51880,135106
20517,72034
26449,26038
21879,42852
76232,29584
72436,90840
46732,93008
3187,80063
61128,136000
3668,138059
74289,1013
70094,140710
52259,124343
50907,129634
22455,151908
10469,26210
77277,119765
56147,78382
12919,51717
9848,113486
53485,109124
3563,138658
60816,36988
25471,43351
41996,9698
27719,110793
86494,111735
37705,129487
92324,152242
41994,133593
94095,134454
79465,87519
98835,80595
21385,154008
25793,125547
34895,5086
24088,91788
77022,98163
83485,150950
52694,66375
49252,67913
21616,116847
36325,64914
10190,15226
76931,81055
42929,106243
5110,4277
46351,50464
57755,96577
17969,94105
39193,96584
48776,44524
3743,54205
97719,65875
35797,63681
22988,141077
14773,39182
13654,135144
29412,127379
89180,122552
64340,138728
92788,134262
45162,109498
6065,94360
92492,49612
78670,85398
88909,40987
44241,16947
31685,76306
55278,2040
69991,149792
68600,23168
58192,86354
82086,156042
56730,13679
35381,29968
2876,9608
51045,34368
79124,98757
86739,15766
44105,91776
7373,47280
74298,142744
74084,148488
71765,113071
9229,23938
21013,82926
70401,73322
14246,134805
97071,100090
88112,153130
9807,13732
29574,94455
93467,5140
42948,153599
48558,133957
80402,16911
74617,87084
48128,47787
94794,113730
54189,113338
6312,84285
51066,8261
29614,113449
86748,133122
57359,94237
97574,70314
53365,61885
28788,98505
2944,46298
8628,87503
7371,127876
18424,112737
60389,31001
64860,137533
20780,145027
57187,31223
90357,61452
38639,146032
9004,68420
55656,91864
99262,19709
73791,83512
56139,69287
97367,112856
86116,79294
33386,115843
52965,85481
95647,121024
69021,83227
33667,26000
61508,72323
55167,26412
78825,14035
77560,15829
87549,118730
56071,112576
21709,123350
16931,25311
99623,118451
42565,92860
6566,124536
86219,7011
24465,36104
2133,101975
45424,50587
45347,16191
30289,98640
92016,65839
54148,29826
75720,22420
13942,49216
15423,66624
10279,57489
85877,143798
22142,127475
25045,48722
67337,67936
53173,25079
55986,16933
91187,6365
10513,54767
52706,100801
79544,19320
39790,113909
59610,141154
19844,116663
89359,134878
18181,45491
6291,102361
54676,117810
22944,59857
29914,65118
53608,56256
20709,43057
53560,10278
1917,59895
21151,129155
45690,109860
4136,128708
54552,20374
57232,118517
41630,97011
61800,124776
74034,86218
35454,21641
20010,107121
68060,71077
69254,149940
16978,155254
97928,53133
44091,63929
66242,54743
81147,127994
40034,32623
93621,135989
46014,2223
43661,123900
29001,4721
9052,109246
86067,108952
58344,2870
32998,105749
19892,116211
15757,152285
19785,155556
25486,3322
16507,154056
7641,95521
44219,33981
88338,50117
39611,93751
45584,105858
86517,15939
97468,92295
6043,66219
89083,73195
59598,6831
33869,111892
19643,56117
55486,47941
29680,42415
34070,151172
13237,143027
3424,139724
68849,21476
33875,135523
98856,58511
24825,25659
44380,12859
47821,146742
87786,2911
5601,136175
62278,98011
56794,62868
1823,155945
25566,5790
36045,134755
45217,8048
82956,56438
11950,34543
67815,84400
55930,40283
82192,115796
35761,129034
63122,96485
92962,72133
69431,118888
63932,132471
50119,117941
10502,26721
2629,23093
47962,146182
49088,113276
46316,85874
30504,8410
55432,42314
32809,73422
94971,116522
83175,78069
61997,73682
36916,76562
55626,75498
46820,154303
53382,50124
74563,139617
96330,39369
62345,69441
92538,33768
63019,64041
23019,24963
32027,48011
74943,25710
58345,56755
78048,105592
14040,33836
32343,76194
78178,45630
14429,79034
53123,61976
68422,59115
48927,43802
95396,63699
99659,22945
57328,129704
68034,44460
60837,62990
83935,18717
14024,110099
58594,111483
18355,89074
88814,138176
13075,128721
55413,2943
8673,66111
36408,66881
94492,102431
50706,105962
75116,63772
5453,68813
88188,19995
78262,40817
48461,23671
99009,25958
36514,46232
53475,117689
31077,93922
15055,50252
18018,98712
82213,24913
89439,86790
95744,48916
82803,137994
52700,135938
51211,56225
27313,27386
5019,86968
48745,55562
76863,141229
51738,44732
80701,68570
74412,53853
88786,107891
16876,69951
85361,121010
43181,73994
56370,105841
3449,31834
6311,28874
77394,91085
47717,80326
24145,97821
24920,81411
97741,145622
75061,47170
43349,124302
34457,116605
52125,116487
17270,82218
81632,66978
75900,105172
51776,59442
92964,88393
93180,136920
44687,27816
73864,77391
57202,108024
87189,64923
98383,31935
82801,43034
67238,71623
70037,12880
1573,64285
98453,125167
80839,119241
28097,8908
5849,9065
18448,45847
24467,45436
44994,45738
67716,15724
80280,52168
42100,139780
72211,31296
82149,78789
48540,65505
80959,14501
42277,96233
52618,154696
92155,32577
42270,45814
20370,85479
7535,40257
74627,56877
92883,76929
15251,144035
67224,71441
22799,72905
57614,63866
98636,15918
21644,81995
53883,93546
2850,54556
15725,14583
60921,86629
13194,119618
8375,16792
90899,152808
22985,56936
79860,16970
61618,151023
89061,31672
13085,3715
75352,109288
89717,51744
27568,31114
39886,42619
55949,74376
83916,75646
20271,149547
91671,65212
266,10762
38417,61326
63354,136780
94742,140826
38989,138441
21347,76546
42598,110195
4635,71757
4047,137298
57199,36753
74815,149126
30959,152631
15510,25657
39922,72166
45529,3483
95661,22183
59211,155190
351,7651
94659,30790
82274,54577
9475,23967
66211,111945
17036,72042
21066,69325
66875,142941
52840,94544
15446,117111
38028,91668
99197,121126
94291,20357
1498,124926
61455,126235
19248,33249
14926,21847
26202,22674
41680,129396
72487,70333
64320,47556
54694,52247
51161,33208
53330,84514
83738,9263
27743,101173
81547,80690
52587,72351
59755,38233
83750,75320
86153,132723
56533,151261
3848,94327
28047,115746
74917,77813
13031,12038
46797,90994
68182,78542
30873,25067
58171,85953
63241,124586
32377,96394
973,156003
43469,79375
13602,43453
99441,53303
61092,60908
51342,112842
18883,138019
21425,14027
42982,91982
36131,39765
47058,3234
54689,90057
51049,6447
50414,154600
74887,832
41523,120948
47452,147196
25727,146177
15673,84764
61047,7462
69739,18682
81111,62235
36124,88362
54400,23413
24353,91070
30414,38040
24091,146276
93521,69359
11200,91737
40820,99486
338,130263
68279,103856
46117,17272
14956,84660
65426,40450
97628,155996
37854,116042
39673,38007
16894,18370
65299,105330
72274,70464
16192,75429
75130,5076
42209,58889
54494,20572
40523,72563
76101,87741
27812,81391
69621,83585
14349,65141
46700,150123
68415,134647
76133,74281
18550,77937
80468,25954
37914,29404
92325,100660
29321,124573
20813,48346
98113,119815
38097,108422
86406,17236
1260,83680
34867,111462
97399,10257
8717,70335
65511,44128
73494,65139
73509,44047
34417,42957
31596,74371
24360,9730
68844,59564
76586,87627
65119,25410
19735,16370
19512,66706
99216,121270
35729,77602
58351,67997
19538,20954
56151,76146
65873,45153
44059,65500
88700,53943
29117,132221
35965,3403
50192,126707
41692,4518
47674,154654
64631,2173
14737,98057
29625,3395
88400,67815
31120,966
47678,14613
86566,15712
93122,41286
4424,143806
37192,85504
52069,15418
64687,112860
65931,12259
39499,7343
42646,11609
97179,5488
23834,96892
25612,66519
34600,33445
10610,64876
40640,30998
52426,7228
45068,118224
85363,47882
92912,137521
95458,20959
64633,58363
34966,102185
76070,37094
8749,141768
37404,23865
90483,61997
35686,100286
26443,19517
42719,127070
90091,7084
38425,152382
84054,135154
48707,4634
13173,85513
54576,58045
69652,145286
60067,99289
94407,38321
34923,25624
65799,55222
63421,26451
59500,88157
79266,1858
48283,5444
23336,96968
48466,7436
96142,136546
4392,30256
64586,28188
6787,41830
72723,30548
37426,107475
51533,116753
66708,147739
74310,125741
43700,100659
23496,127011
18988,111069
13192,33054
97791,145268
81761,18303
18653,135563
83207,4187
32206,111876
33728,87178
42740,131779
99154,152515
36237,115852
9699,118813
72926,53663
13951,59874
18239,97069
6422,29004
20066,61963
10302,85300
30924,31880
63314,103355
31402,65072
53294,125689
79183,99502
35326,77906
46847,52877
3344,92580
85278,130720
74109,151011
55444,11520
66291,36965
34029,130778
41633,94686
77519,115840
9101,79104
23217,72046
56562,82157
60965,92256
4093,87636
55109,68629
67456,43446
61710,25991
49339,144221
98206,90655
21667,6974
97358,140647
30299,6304
2237,124964
22666,94120
58479,6601
1503,140621
37242,64344
85773,40563
65512,33698
64264,14787
57772,104147
74546,129456
20464,71860
78160,147240
34262,52118
70533,94028
85235,69608
97803,45582
67404,26254
75039,79085
79343,138733
79709,46529
70871,63734
45114,34631
8379,134874
40448,115305
5552,3576
59075,108129
25263,4703
70540,142001
89636,3998
82775,77730
18600,148547
13521,150976
59788,144517
38230,27266
48860,36598
65195,107874
72735,118487
40246,133417
51928,154119
73101,133634
65844,83017
97386,135172
33964,129023
90048,105107
80343,44244
24472,60997
10921,36372
88067,88261
48162,68703
2123,43687
30727,69350
72409,24235
24700,62370
22700,111900
25835,147497
92298,61904
27753,57765
62009,139201
88003,112384
45147,113550
81909,27126
68074,121427
85500,121927
36513,83411
66257,6608
61789,126454
18079,73433
90911,153679
9097,110426
98674,136404
48050,68311
77883,129111
97646,126110
69512,20751
21958,134634
31291,119548
11077,38828
15685,14437
52141,66249
80316,57134
25325,60123
12573,29349
93787,76871
82237,11174
30771,121084
69226,90539
76820,135952
28477,65614
79892,17590
8520,60195
5425,108685
60629,5067
3647,75996
28618,26262
28130,50410
71743,73230
28084,133310
94342,27875
29846,10183
22323,92249
14629,88761
71323,155059
8199,105801
60324,80163
58829,111244
2231,105455
7347,13280
80075,26579
39485,17443
72653,108643
75692,56874
81759,64496
4242,135225
39277,62731
45007,137546
8649,25397
77728,4520
34081,29874
4038,148442
50151,84204
40365,24547
2663,6810
69024,32575
63823,120732
23327,74099
45564,47772
96914,44602
8942,138924
22928,134117
56119,150146
63778,34918
19619,78709
61642,64003
42768,107266
4151,140168
89317,56670
30297,85525
78413,141888
74517,82185
32164,23090
9222,30100
50016,37526
18020,118676
89184,12599
1399,57513
58515,49631
55399,78436
33197,115516
55737,140353
89725,54262
62390,106500
6437,6180
11190,136002
24385,29647
12736,101454
33358,85815
36752,73585
7818,125985
41235,123036
18995,11050
78537,20724
9237,73677
34010,134155
62649,27034
38484,2016
98236,47382
25998,45060
18869,82538
5886,78560
84286,101889
92379,127004
10538,36147
11473,130921
71254,857
80902,17101
69508,1378
42407,138233
53612,45804
48805,103246
23586,47938
41645,13010
67091,87613
4420,152502
30559,1729
49945,144079
27522,122717
25385,75415
92363,50214
90203,108732
9960,38838
44200,156228
34005,106613
9785,17682
62358,28307
53022,126022
65295,26190
72245,116353
21404,2174
54183,150992
36105,104994
18378,131903
80207,10533
90468,76059
85275,113381
73468,123256
67082,76806
17399,155431
44409,2638
42492,96599
62550,155490
89748,80920
85513,67833
84073,34475
41333,133598
90351,9073
4685,90458
48149,115755
8145,56118
21989,114668
85800,134577
19712,100733
10020,130810
34716,49376
88859,49960
66014,88500
77149,13843
69858,27896
33258,64093
55660,127361
11799,47650
36759,154644
59795,150062
16258,89484
32429,79364
53495,150161
92268,14406
32424,28111
81394,43752
57496,379
65434,50975
40119,39923
85921,94517
1668,2220
44145,126129
74865,7176
23259,17617
13600,127401
56456,45639
68363,96366
74466,97623
52285,18521
85045,52182
91504,147625
79329,20681
41694,147661
43081,151326
96517,19598
39435,52754
12351,139729
41717,133044
39639,80609
75715,84375
66625,130029
68589,131428
57886,115745
71331,69873
65422,131736
13302,116203
88610,46315
55460,155436
2140,81896
18818,1721
37931,55984
91132,27733
37511,107695
35028,47087
23242,5663
27021,98108
11648,74381
17755,51974
41306,64126
44040,136043
94610,129434
61171,36758
89039,28058
36363,139362
65322,21853
59627,151169
14609,99809
68630,24799
26959,43201
26196,6433
65998,119749
80803,16036
87090,38153
555,115683
35993,4391
9830,107753
41394,39455
69197,45322
72304,56065
18903,77642
28123,88541
29857,49436
64977,3744
55537,27333
16452,1233
2954,66697
7246,95866
16639,131843
59832,123839
17028,98385
79691,19711
35937,32150
15267,47735
12445,41626
88595,148122
49902,37187
24079,74763
66013,97010
83662,104159
68740,46222
76186,139129
95773,104585
5573,10728
25120,131045
55593,65430
61685,20351
78169,61087
79168,113816
94558,56425
31780,35407
93927,23852
93336,50828
67355,80879
2871,28328
76036,27889
61214,59131
66374,139855
28441,9635
29025,72645
55701,67759
52716,131781
87422,145557
54332,101550
46960,51761
84776,93526
1600,93041
47022,89070
42655,69074
28443,19133
62099,62302
54912,106871
53946,27747
66116,13539
68249,141524
70148,32342
73384,102196
43841,7949
86652,106207
36774,20366
7992,50169
68520,91986
40235,102649
87685,142099
78820,149329
70125,123200
21542,28844
69768,144740
26818,23008
92723,99985
79786,52005
60045,98327
90573,119508
67586,46487
62829,132631
3714,133323
549,74200
27371,92284
64581,97256
54146,35715
14224,12462
1510,15723
28428,75577
51912,142537
43906,149194
11704,107365
91626,76233
65529,118621
35641,137389
64890,155328
68149,150487
25333,24675
11724,112350
98430,61909
12992,30733
74189,48685
84007,22178
90601,102839
2552,75713
98028,73423
32297,79619
41245,123069
32375,152684
5277,4528
796,88691
70348,136634
18842,61685
4219,131975
96920,139138
421,123258
62734,38107
8403,8463
93850,142637
7402,119763
1282,80411
1545,18889
5793,85288
27922,113477
13993,48839
6144,93075
12507,77835
90635,67117
77552,103061
62874,83176
71054,102187
23343,89775
98687,96122
37746,122178
18724,139382
42397,55622
5667,52856
59135,106814
4340,52884
91859,37202
75887,44568
77206,25472
15833,111825
15193,88763
98793,119151
2903,76786
77668,102171
2962,77934
67854,55600
74921,103301
16511,65080
76214,24965
49576,113357
21614,1969
38315,51087
92219,13185
42933,26031
31462,89405
44590,109234
59521,145288
77038,152135
82788,118388
33577,83111
95987,2717
23112,144394
57621,145887
2834,19693
50794,50229
10668,151476
48851,40785
41667,149840
54360,99925
53159,153544
4372,7393
96668,115416
13653,92801
2213,97298
95806,85256
96235,104919
3195,94366
49185,64947
81027,69048
42523,141949
15306,11909
71684,49844
67965,67452
37168,122765
91134,111855
6143,134973
67066,9789
29150,20974
9978,35585
70931,40206
37855,15735
17013,47631
11381,76240
54997,145194
88115,1273
99945,17256
9868,77916
60667,104107
34561,104561
29672,130432
95153,76656
12968,11710
73597,102313
53668,59041
33073,124930
40208,130801
68029,155247
3596,24914
48294,133368
84018,102670
75977,102091
83195,19486
39614,122514
91396,77471
44116,36690
43201,139582
69053,68123
34357,10037
41297,67915
10354,100676
30416,132277
90724,152281
13425,153350
18367,140230
38644,19411
99890,99295
41699,150613
77128,39101
90394,154117
60573,81602
50839,45717
76201,148404
77690,119429
98520,148927
22297,148441
92886,120056
78603,24538
2211,55357
96083,113215
35637,98353
60554,55792
52567,107417
38873,96051
83793,49383
17873,120830
530,149639
43284,33899
16369,53368
64412,109723
84667,103139
41583,354
94499,8174
50094,72094
2760,90324
6767,111627
17194,45228
55888,111327
6265,28140
57722,111243
57962,104569
73626,12722
71384,19530
8471,109979
49041,34713
64752,19437
95528,34281
86047,17936
19479,24097
89824,79582
72285,1444
55097,1730
34964,110338
13525,108556
98861,142939
55299,111894
83225,41826
27066,136384
18567,45233
84625,93534
87804,124952
67712,109604
76137,104035
42460,83911
91565,10435
73886,152459
51673,112076
97739,116101
64453,26534
53672,37369
85669,82801
95854,145636
13172,1723
35751,89777
22084,52307
15165,80670
72437,43651
93868,35807
36954,146335
54341,97258
20690,98888
7502,154998
86461,96748
15968,4756
95790,69486
39771,1091
66309,70889
90065,92737
53298,151712
98965,137339
88066,126055
33497,49434
87101,105660
24253,131589
88197,120157
24749,121672
69314,64627
75993,57926
38079,3855
93302,118868
40884,58160
62111,66489
37621,4306
30473,36561
83896,93106
48001,17196
97643,154627
49979,63514
90597,59797
74107,5258
45804,44802
71458,121689
34989,124387
13998,13066
98364,4186
1607,54632
80532,150852
90389,153094
2635,117914
89920,19300
52784,23535
82036,129184
20296,55021
45280,123251
95578,100522
3257,118543
88080,15127
26980,8779
8517,126373
66182,110929
37771,123893
26269,92129
38288,48551
1389,130820
86558,56148
82138,127650
65261,90097
48139,15227
36835,61285
75878,147517
53229,54677
70473,111753
89245,58676
93718,111819
69943,141231
79572,2882
7485,121297
54321,143544
96113,40913
7209,113070
42528,145834
74625,62258
52450,74402
57991,103445
54461,109838
30476,87392
18705,109607
30736,79501
15823,135177
92908,106148
83317,27908
94935,3678
76815,152194
24382,40735
90930,33033
84389,38386
81024,13863
37062,103194
77716,104041
2439,108011
56521,59263
67791,71463
23695,62628
32569,119991
58265,85153
44905,2274
89166,132097
26939,94233
64965,137838
59736,54798
90595,17214
72670,23442
35128,60410
69155,143291
74261,38081
39325,120913
6035,116083
87322,53278
85510,121805
32528,9088
59836,70051
88185,27128
6163,48990
53273,60900
33561,3249
25593,86522
14774,56683
87117,101953
52214,81031
8327,135729
65869,102296
90366,40485
1880,47208
10498,130775
87578,9250
95498,7927
46263,1892
25594,110853
19040,13391
44314,46104
40938,67004
33409,115787
23103,58123
42160,5236
81787,121558
70995,2226
47313,81999
88216,18462
30215,48549
13986,25576
67529,74547
65280,102233
81551,140378
60984,96640
24184,32649
85212,84112
84428,136019
85480,40716
35799,97925
51262,59143
46810,43012
19048,90730
85244,112865
31427,79455
83663,68047
91114,129758
59052,112598
61237,118535
28950,67740
5825,116920
46551,63039
4255,97437
99239,33632
14583,68464
53632,35716
68132,26480
26757,30932
89034,8091
79589,66511
96117,122943
20726,18278
28792,152269
68230,122255
61966,39033
1767,84479
8654,83763
30154,18861
46698,42167
39309,60042
78802,52470
77080,122122
40258,146752
15225,114984
61281,119252
35608,12100
94987,71195
4397,12517
99844,36869
70520,85878
63131,111552
68864,9541
27760,89162
32671,678
21549,120921
92151,122355
9323,57497
22536,72937
56653,90472
36903,148342
58317,112308
37421,52680
1257,68989
60880,148204
83007,127214
8890,23696
93163,28054
36605,1072
49369,55037
26445,21465
37827,67358
31027,54096
76609,28106
10912,127928
99331,12161
74035,27600
52620,129954
11972,84548
57370,108402
96566,136938
16521,51720
42357,91657
4856,30044
15201,125537
92102,61878
41076,154770
26772,71411
8945,12261
95486,107138
32568,33331
33534,146011
54950,68890
94223,79560
52154,51793
99609,150583
14478,87699
74586,115155
45961,85450
23844,3059
27589,93448
52101,53717
78653,64349
19536,113854
69313,126767
71301,11619
94367,121273
75295,86564
7375,124563
80802,94917
88042,128524
2660,117359
29400,88619
63475,30880
55162,151389
97895,31284
79729,131798
85723,98410
25228,11608
39580,30897
87530,94161
75057,54545
93103,72871
1106,155333
12150,114426
51992,14391
13748,110353
48350,44672
51292,125093
76522,3778
13872,63837
15373,12064
68754,52179
7513,122992
55314,51301
21948,101778
99398,64549
6015,28557
30692,69940
98803,65356
17545,146727
63271,143803
27367,147698
11335,66874
74827,117790
78063,68212
5280,47436
17523,89030
34961,154932
96643,54228
43488,110515
25148,28933
62000,30610
3246,26593
13799,52201
76491,84376
90770,147307
49796,153320
11846,54233
37358,74728
74593,111795
40064,144463
51034,126366
61020,25935
7828,20063
9150,139472
95547,52149
62057,94837
17166,104610
38487,109272
22301,143514
29663,16151
32997,67078
42595,131899
19879,102184
73226,49619
89077,52613
8213,149941
57695,98150
14232,44677
62713,78403
10272,102631
48248,101800
97240,108183
42353,98523
17314,87056
85282,35834
69232,85824
13596,80311
47504,48422
25564,144757
41839,23643
82999,51136
10623,148388
73922,115971
1726,111225
62484,27346
32656,91613
47818,9109
36242,140156
86805,3957
69775,89005
94219,45678
57181,34042
25478,32950
32029,9855
52827,128308
59655,131718
22056,91824
3420,123625
19403,94961
78585,147563
9660,122221
21353,62098
34237,20412
49429,16147
76771,153388
48589,9034
6734,155875
7023,289
48617,67428
17576,54319
68471,143926
56007,73016
84202,103687
66993,5717
60439,98766
97438,36591
93613,151453
16963,143131
7129,53824
41421,69306
77156,19208
37299,90155
10539,136879
97469,39988
47938,4243
8699,152762
69738,73952
1757,36309
56039,152990
31177,119973
40188,19306
83705,37940
82644,44161
70647,92216
5728,40847
41226,7632
59308,83346
95662,59445
8308,133320
15797,132438
64546,139909
59307,31425
91071,123220
57321,5974
31966,90297
78794,112201
15591,143628
2060,2154
33473,11781
58835,93337
24071,113717
69169,68749
98180,113200
61995,48556
7523,19696
73313,38141
71076,74267
52673,151839
35237,62635
23706,101098
84308,15169
5611,41066
69158,102866
7099,78329
64100,82651
35525,17746
60723,144877
44215,154817
91871,150700
11115,56878
55738,59648
61824,112314
36596,79870
90097,151085
1859,46234
24571,11091
87083,151081
8160,153160
11532,89615
55306,81709
49282,1524
79574,138901
90492,51104
13658,129405
40630,58061
23700,52617
75987,103580
4041,142608
36744,793
40051,43719
48279,140648
3497,46354
61145,117583
92033,52806
14559,94744
76733,58316
17784,6207
46430,146461
47233,83137
33633,61778
48442,79310
1113,61580
4842,61337
65579,80930
85830,42441
51758,12467
76544,12656
54288,1792
70733,153547
56608,103462
30022,59383
81840,275
13880,31852
60065,123510
30426,3523
96885,67473
21922,5322
91125,51390
879,9412
21998,7179
3345,42979
42712,50666
70199,105242
76033,14107
81902,10179
47889,30793
53044,46706
92411,146210
86312,100472
83720,99977
95026,80702
6433,13378
17524,87904
46393,97085
85624,19977
70104,102441
39654,485
68675,41433
70933,136012
33778,11998
86257,113923
32969,301
72506,75518
20925,103371
9950,127945
68143,148682
81836,67480
19210,60124
97320,116985
61607,139742
81407,84144
29961,89792
71854,149441
60341,152794
20664,148247
77478,3235
92534,121721
8333,60744
88419,88826
16010,134244
12278,121473
26612,78088
94980,90279
95391,95929
56498,9084
26357,83357
87112,155471
7084,89054
47056,156054
1628,124707
21437,30576
60328,7853
71626,106116
42685,151015
83661,66060
37633,109760
36913,47143
31531,128863
4052,34084
8574,18332
6446,24178
61528,133163
91381,121513
80543,41064
19326,103564
94554,81831
85875,144460
78363,51886
76181,4122
83418,148817
40548,127478
64102,99475
8914,140662
30320,148158
43949,77880
29254,127194
43178,122381
64956,24142
15722,51923
38670,82064
5243,65311
46256,37539
56958,74294
20124,151969
26587,108704
75197,113120
85336,82540
53693,8215
25574,48493
29284,116906
25852,155865
54364,13177
71622,105106
26150,131108
80573,129833
88128,15011
12755,28708
94900,116621
67718,97399
58146,63742
72103,120308
12242,45330
64477,110063
66774,132811
39765,90430
30978,13670
65403,107657
97344,28816
67037,139512
15633,65093
93819,73418
16431,28116
34815,99746
46218,52607
89955,3210
73759,119866
91583,8745
64955,88263
93567,144701
80120,49424
20613,109540
97709,39087
26807,143360
18113,13740
60366,104748
22729,111861
55727,40965
20191,60333
51295,59066
75674,131185
48845,87560
65876,23965
45884,124301
7727,27267
7418,25883
52435,16892
15477,31434
48253,85218
49025,147991
39813,72748
39951,104761
45704,89768
30159,146684
19139,125607
7341,42268
29050,68397
38691,8046
2498,68867
33857,105957
38866,93282
37140,109037
7325,42798
9320,3386
56985,148060
85654,133214
79956,134730
28298,5689
80368,2313
93580,113913
66914,26508
13345,58278
66766,24572
49917,48125
28660,96113
96751,76875
25380,22228
35088,125719
7461,147736
20002,140432
25967,83936
16842,89979
87826,69494
43138,60917
9943,71080
78263,151175
69535,18075
95053,107215
14446,18043
52722,34688
4760,8558
36243,42376
25941,102878
68120,129795
83839,86533
38792,24526
60486,104677
65279,123237
52662,141499
18052,37687
84759,17654
78150,56579
45986,78192
62250,81403
75723,95297
67661,115394
31725,36670
84702,18177
72169,71585
61674,87314
13567,95247
63844,6884
24054,155204
6289,21500
63201,118414
28997,153367
38731,22641
55786,41176
81934,72014
26056,1656
25795,20356
87513,68189
34319,13324
31425,5191
26593,128041
24792,14825
29578,79002
22571,34535
79972,100618
33195,16419
89057,24800
64167,193
89607,104635
16543,8863
55238,14733
81887,103937
46483,109407
6696,85177
54008,1832
