cust_id,country
12388,USA
60571,USA
36078,Austria
20212,USA
19400,Mexico
77904,Mexico
44698,Canada
45337,USA
66823,USA
44901,Canada
9249,USA
1860,Canada
34897,USA
75932,USA
59483,USA
38075,USA
49107,USA
13557,USA
76960,Mexico
8948,USA
81178,USA
1451,USA
13880,USA
74366,USA
33625,USA
69849,Germany
93717,USA
24882,USA
19426,USA
66040,USA
92052,USA
3584,Canada
20093,Germany
26329,USA
16757,Canada
65679,Austria
53030,Mexico
23314,Mexico
76603,USA
84870,Germany
63162,USA
2817,USA
6691,USA
78547,Canada
92348,Germany
41840,Mexico
6056,Germany
52944,USA
39690,USA
88740,Germany
83591,USA
63403,USA
63884,USA
28725,USA
99338,Canada
73869,USA
8916,USA
90237,USA
91932,Germany
39457,USA
81116,Germany
67636,Austria
14306,USA
82787,Germany
78643,Germany
76324,Mexico
24642,Canada
90424,Canada
72528,Germany
39787,Canada
46598,USA
81893,USA
17978,Germany
8187,Canada
23300,USA
95289,USA
43978,Austria
17023,Canada
81906,USA
93056,USA
77963,USA
34023,USA
79085,USA
71097,Germany
55405,Canada
58066,USA
35394,Canada
43701,USA
55228,Canada
65053,Canada
84292,USA
13144,USA
73118,USA
89474,USA
42840,Canada
68257,USA
94382,USA
68679,USA
21763,Germany
29235,USA
32045,Austria
82615,USA
44410,USA
13130,Canada
36224,Germany
97302,USA
3355,Austria
76042,Mexico
41489,Mexico
1238,USA
98843,USA
53142,Germany
87064,Germany
48966,USA
53807,Canada
86083,Austria
32669,Canada
44679,Mexico
29091,USA
95508,USA
46817,Canada
64993,USA
76374,Canada
71575,Germany
66720,USA
59322,Canada
68860,USA
41044,USA
17950,USA
97079,USA
64684,Canada
10590,USA
36765,USA
44873,Canada
49370,Canada
78603,USA
98237,Canada
67414,USA
90808,USA
20334,Germany
66572,USA
6934,Canada
78593,USA
14154,Canada
58986,USA
95733,USA
57502,Germany
7579,Mexico
13532,USA
87376,Mexico
53147,Germany
78585,Canada
30767,USA
9852,Mexico
24731,Mexico
79291,USA
55373,Germany
21152,USA
12753,USA
57475,USA
21092,Canada
18151,Canada
60160,USA
58193,Canada
99329,USA
37760,USA
82861,USA
19945,Mexico
75735,Canada
7251,USA
39523,USA
95744,Germany
20970,Austria
49677,USA
97877,USA
43617,USA
44097,USA
32197,Canada
76604,USA
67949,Canada
24196,USA
91707,USA
68110,USA
21709,Canada
89798,Mexico
7951,Mexico
6324,USA
40986,USA
25561,Mexico
88581,USA
6526,Germany
51880,USA
36498,USA
73578,Mexico
62226,USA
96519,USA
58292,USA
36500,USA
82414,USA
97739,USA
8615,USA
15758,Germany
55755,USA
32564,USA
89193,Germany
59214,USA
97072,Germany
35786,Canada
94443,USA
22271,Canada
58028,USA
70162,Germany
93039,Germany
12718,Germany
7178,Mexico
26478,Austria
85759,USA
81727,Canada
18535,USA
70123,USA
33858,Germany
67383,USA
76914,USA
92058,Germany
87966,USA
54084,Canada
95205,USA
56538,USA
33301,USA
28122,USA
78389,Canada
14277,Canada
62798,Canada
62272,USA
95745,Canada
93598,USA
92570,Germany
3368,USA
26216,USA
9663,Germany
99144,Canada
24721,Canada
8989,USA
55501,Mexico
78393,USA
3648,Germany
6860,Germany
71115,Germany
37043,USA
43054,USA
16734,Austria
53549,USA
64387,USA
74515,USA
26938,Germany
71424,Canada
69107,USA
14413,USA
57881,USA
79606,USA
64651,Canada
28012,USA
79198,USA
52035,USA
71138,Germany
38809,USA
48001,Mexico
52103,USA
46320,USA
85240,Canada
43180,USA
78737,Canada
86739,USA
38919,USA
22076,Canada
53015,USA
28121,Canada
91724,USA
33558,USA
39000,Canada
91663,USA
18446,Mexico
38328,USA
74776,Mexico
47057,USA
70784,USA
19200,Canada
43051,USA
21597,Mexico
60980,Austria
63212,Canada
25822,Canada
68685,USA
4034,USA
70430,Germany
62669,USA
65348,USA
23054,Canada
916,USA
27117,USA
20623,USA
64784,USA
38426,Canada
52645,USA
13591,USA
17856,USA
24954,Germany
21430,USA
58029,Germany
37677,Mexico
65758,USA
30781,Mexico
11347,USA
33881,Canada
79098,Mexico
56275,Mexico
32703,USA
47513,USA
17918,Mexico
50004,USA
70888,USA
72527,Canada
98691,USA
82250,Canada
52463,Canada
84302,USA
23268,USA
29445,USA
89783,USA
56958,Mexico
75691,USA
36606,Germany
11095,USA
17247,USA
79770,USA
10410,Germany
84644,USA
28304,USA
89510,USA
66829,Canada
25088,USA
95968,Germany
21410,USA
4480,USA
97080,USA
76161,USA
5960,Mexico
3874,USA
2302,Austria
98979,Austria
6508,Germany
61003,USA
57107,USA
17476,USA
37030,Germany
59252,USA
35243,Mexico
64766,Mexico
46981,Austria
63042,Canada
68616,USA
78503,USA
70370,Germany
55813,Mexico
83031,Canada
58000,USA
55660,Canada
56206,Canada
76509,USA
73503,USA
43819,Canada
86383,USA
93762,Germany
55786,USA
88517,USA
12316,Canada
15321,Mexico
54117,USA
16677,USA
7310,USA
48312,USA
5102,USA
23747,Canada
12414,USA
62342,USA
62919,Canada
80710,Germany
45788,USA
13819,USA
83754,USA
87419,USA
41019,Mexico
31320,USA
69691,USA
1682,USA
75794,USA
70367,USA
76959,Austria
14008,USA
37541,USA
17374,USA
57696,USA
31866,USA
63039,Germany
75740,USA
98844,USA
31114,USA
53137,Austria
38446,USA
47580,Mexico
6193,Germany
23380,USA
49665,Germany
74974,Canada
45144,USA
50240,USA
54131,Mexico
5642,USA
27835,USA
34170,Germany
21982,USA
6717,USA
20058,USA
20000,Austria
7991,USA
8440,Canada
26645,Mexico
1411,USA
51588,USA
371,Canada
56311,Germany
26420,Canada
27137,USA
29435,Germany
86927,Austria
81807,Mexico
67737,Germany
61619,USA
76411,Germany
84158,Germany
22126,USA
15269,USA
79896,Germany
98639,Germany
23927,Germany
31088,USA
92427,USA
13759,Canada
49563,USA
48337,USA
87512,USA
84800,USA
60966,USA
53670,USA
61213,Germany
64658,Mexico
86045,USA
94965,Mexico
21304,USA
5282,USA
24903,USA
64688,USA
18053,Canada
92299,Canada
54204,USA
21346,USA
16998,USA
46840,Germany
36695,Canada
27297,Canada
50235,USA
5982,USA
22231,USA
73399,USA
11119,Germany
92060,USA
63828,Canada
68984,USA
71368,Germany
51014,USA
17629,USA
62436,USA
44167,Canada
31832,Canada
72376,USA
82234,USA
30745,Canada
9081,USA
18163,Germany
87067,USA
86358,Mexico
55248,USA
33234,Germany
72308,USA
57625,Mexico
30372,Canada
97325,Canada
32611,USA
41304,USA
80539,USA
37665,Mexico
54021,USA
67068,Germany
83768,Canada
9872,Canada
71814,Mexico
56001,USA
37231,USA
76554,Canada
61484,Mexico
9950,USA
94804,USA
89,USA
95712,USA
72921,Mexico
76424,USA
49182,USA
43912,USA
79516,Germany
95068,Canada
42011,USA
26804,Germany
54336,USA
74466,USA
19958,Canada
36379,USA
37909,USA
1768,Canada
84824,Germany
34725,USA
25421,Canada
73446,USA
89616,USA
29300,Germany
56986,Canada
95958,Canada
50931,Germany
44063,USA
59897,USA
67838,USA
27242,USA
69527,USA
63896,Germany
95477,USA
89310,Austria
84263,USA
73979,USA
69824,Mexico
57083,USA
41370,USA
65591,USA
85941,USA
45408,Germany
7899,USA
86982,Mexico
16702,USA
42029,USA
43103,USA
78833,USA
34399,USA
25083,USA
4901,USA
5910,Canada
7080,USA
86005,USA
15402,USA
76800,Mexico
13844,USA
90858,USA
70106,USA
74406,Germany
95660,Canada
60079,USA
27527,Germany
68731,USA
9568,Germany
22294,Mexico
10074,USA
40096,USA
53032,USA
34046,Germany
79932,USA
24992,USA
34843,USA
63116,USA
30494,USA
63454,Germany
35487,USA
64101,USA
71302,USA
94566,USA
97102,USA
73193,Germany
1839,Canada
25640,USA
1594,USA
86369,Germany
66048,USA
11426,USA
50687,USA
98545,Germany
77735,USA
18193,USA
69364,Canada
93967,Mexico
81709,Mexico
43542,USA
27588,USA
87211,USA
47711,USA
1994,USA
71582,Austria
17917,Germany
17781,USA
91452,Canada
75596,Mexico
20135,USA
91117,Canada
52731,Mexico
89752,Canada
87445,USA
19584,USA
50944,USA
5299,USA
18373,USA
36583,USA
52836,USA
92812,USA
33259,USA
73510,USA
49922,Germany
23608,Canada
48636,Canada
33025,USA
36780,USA
5469,Germany
66853,Austria
72203,USA
55825,USA
33572,USA
97174,USA
99089,Canada
61223,USA
57066,USA
99314,USA
76586,USA
26591,USA
8828,USA
41616,Germany
52986,Germany
19644,Canada
444,Canada
64445,USA
85304,Mexico
6915,USA
50188,USA
94598,Austria
15635,USA
19942,USA
22092,USA
6943,USA
46422,USA
99508,USA
72233,USA
25685,Germany
78217,Mexico
16876,Germany
95257,Mexico
43498,USA
51494,USA
77702,Canada
16442,Canada
78191,Canada
73655,USA
21285,USA
61673,USA
11496,USA
40618,Mexico
40466,USA
15848,USA
66876,Germany
91477,Austria
3699,Austria
96447,USA
56726,USA
88418,Canada
53617,USA
91394,Mexico
53104,USA
47905,Canada
77788,USA
66116,Canada
67067,USA
37523,Germany
59583,USA
27331,USA
43396,Canada
62892,USA
98121,USA
71059,USA
56904,USA
41302,Mexico
89636,USA
82840,USA
80850,Mexico
63735,Mexico
31721,Canada
89054,USA
14398,Canada
44163,Germany
89399,Germany
87965,Canada
57025,Canada
2750,Mexico
78592,Germany
482,Canada
4854,USA
59292,USA
25202,USA
52176,USA
57078,USA
77711,USA
82780,USA
31091,USA
89754,Mexico
20652,USA
56858,USA
97013,Canada
75723,USA
82465,USA
37377,USA
69213,USA
45452,Germany
77348,USA
17691,Germany
67122,USA
10729,USA
26764,Canada
549,Canada
31796,USA
63743,USA
90833,USA
56857,Austria
75202,USA
77782,Germany
92033,USA
97542,Germany
94884,USA
57384,Canada
22115,Mexico
68880,USA
83574,Germany
5655,Canada
49287,USA
2773,USA
47609,USA
6279,USA
45368,USA
52375,USA
60177,USA
32318,Mexico
30305,Canada
77180,USA
22838,USA
31650,Germany
8831,USA
26904,USA
93330,Austria
60621,Mexico
65653,USA
1803,USA
46396,USA
95347,USA
61688,USA
90091,USA
20438,Canada
84160,USA
31672,USA
95688,USA
90120,USA
53703,USA
77128,Mexico
40313,USA
79573,Austria
69901,Canada
59269,Canada
84281,USA
35889,USA
31838,USA
37962,USA
11616,USA
5348,Canada
10797,Germany
18784,Canada
3709,USA
65331,USA
11526,USA
65793,USA
13758,USA
39778,USA
79681,USA
45373,Germany
80273,USA
83008,USA
59858,Canada
70663,Mexico
33765,Germany
94175,Germany
71950,USA
5798,USA
77342,Germany
66591,USA
25063,Germany
44660,USA
12112,Mexico
18514,USA
55695,USA
516,USA
38639,Germany
57239,USA
80313,USA
968,Canada
47069,USA
88992,Germany
63607,USA
98929,Canada
48252,USA
79459,USA
42430,USA
86808,Germany
43541,Germany
75699,Canada
51166,Germany
18604,Canada
17614,Canada
82784,USA
65521,USA
93404,Mexico
55453,USA
23265,USA
29520,Canada
57148,Austria
37964,Canada
70991,Canada
19281,USA
53940,USA
41202,USA
85746,USA
41754,Canada
22998,Mexico
90919,USA
7984,Canada
23163,Canada
97358,Germany
41651,Canada
44813,USA
50691,USA
95012,USA
28512,Germany
60222,USA
84787,USA
46738,USA
91158,USA
41712,Canada
87195,Germany
60357,USA
24655,Germany
76145,Germany
57268,Germany
53110,USA
83349,Germany
91700,USA
50670,Canada
81236,Canada
72023,USA
12345,Canada
82493,USA
52341,Germany
90190,USA
94211,USA
78615,USA
23810,Germany
18165,USA
5393,USA
422,Mexico
48161,USA
21628,Mexico
12787,USA
59112,Germany
35848,USA
36,Mexico
5690,Mexico
45382,USA
51458,USA
32322,USA
80820,USA
58910,Canada
15312,Mexico
19299,USA
22449,USA
81592,Germany
39332,USA
84556,USA
33606,USA
68290,Canada
16505,USA
70763,Mexico
61188,Canada
49127,Mexico
74704,USA
60933,USA
77018,USA
69613,USA
53259,USA
67052,Mexico
34172,USA
38098,USA
19421,Germany
59116,USA
48032,USA
44824,USA
80355,USA
754,Canada
46062,USA
58551,Canada
76190,Germany
81242,Germany
67149,Canada
8447,Canada
73801,Austria
51791,USA
81203,USA
92556,Austria
78632,USA
16251,Canada
3020,Mexico
42110,USA
86605,Canada
90428,Mexico
34992,USA
22899,USA
33143,USA
33610,Canada
4553,Germany
71393,Germany
73609,Germany
24241,USA
79152,Canada
6063,Canada
69586,USA
1172,USA
6446,Canada
3214,Germany
799,USA
14966,Austria
3285,Mexico
87534,USA
45324,Mexico
53319,USA
13254,USA
18907,Mexico
92952,Germany
9126,Austria
30070,USA
95588,USA
16457,Canada
17716,Canada
48927,USA
91895,Germany
74846,Germany
84426,Germany
58550,Mexico
58935,USA
6449,USA
78130,USA
73488,USA
56330,USA
9028,USA
70752,Mexico
5584,USA
70194,Mexico
5984,USA
15519,USA
45874,USA
34642,Canada
81833,USA
66459,USA
78846,USA
46849,USA
2849,USA
53245,USA
64647,Canada
17414,Germany
76551,Germany
53470,USA
22533,USA
32865,Germany
37309,Austria
96636,USA
75880,USA
95134,USA
72283,Mexico
43566,Mexico
13247,Germany
49250,Canada
79201,Mexico
71056,USA
25971,Germany
7894,Canada
12487,USA
98365,USA
60572,USA
24982,USA
7741,Canada
83714,USA
73371,Canada
15437,USA
31542,USA
92663,USA
59222,Canada
48762,Germany
34041,Germany
80623,Austria
84607,USA
39302,USA
94596,USA
30580,USA
89479,Germany
44040,USA
91488,USA
63852,Austria
32656,Austria
91507,USA
19960,Mexico
87686,Canada
84569,USA
18037,Austria
65714,USA
74419,Germany
98572,Germany
7383,USA
2677,Germany
57477,USA
72619,USA
49849,USA
64317,Mexico
96105,Mexico
68221,Germany
16418,Canada
56605,Canada
98578,Canada
48697,Canada
7723,Mexico
82778,USA
99970,USA
94821,USA
99685,USA
37079,USA
55597,Canada
48825,USA
7338,USA
10528,Canada
14356,USA
79761,Germany
14354,USA
4789,USA
6642,USA
42568,USA
24489,Mexico
26933,USA
61801,Canada
51834,USA
45226,USA
55985,Mexico
29347,Germany
1733,Canada
80399,Canada
8267,Canada
17161,USA
51007,USA
67038,USA
34796,USA
64949,USA
30014,USA
58673,Germany
13701,USA
27991,Germany
13561,USA
32362,USA
91461,USA
94683,Canada
19455,Canada
52572,USA
37146,Mexico
26509,Mexico
44156,Canada
63438,USA
95571,Austria
92543,Canada
47835,Canada
7747,USA
40883,USA
71351,Austria
31064,Canada
38256,USA
66015,USA
76850,USA
80269,USA
66499,USA
66678,USA
13394,Germany
6544,Canada
2073,USA
46124,Mexico
52401,USA
3422,Canada
67409,USA
40635,Mexico
8730,Canada
87585,USA
24287,Austria
54960,Canada
57193,USA
23449,Canada
75767,Canada
49420,USA
19148,Canada
13902,USA
27066,USA
99201,USA
29132,USA
63208,Mexico
10769,USA
81580,USA
89711,Canada
39161,Mexico
93048,USA
81409,Germany
50300,Austria
91299,Mexico
98746,Germany
11445,USA
30098,Mexico
9143,USA
3586,USA
20020,USA
94914,USA
25291,USA
62116,Canada
56728,USA
83999,USA
40372,USA
5187,Canada
48610,Germany
47452,USA
52534,Canada
27261,Mexico
13461,Austria
67223,Germany
65488,Canada
67707,Canada
40890,Canada
70369,USA
34911,Germany
92631,Canada
19089,USA
23435,Canada
25973,Germany
99018,USA
29042,Canada
50828,USA
73813,Germany
25842,USA
97725,USA
43469,USA
76673,Germany
93833,USA
88806,Canada
35901,USA
74599,Mexico
13797,USA
57469,USA
11025,USA
63421,USA
7106,USA
44478,Germany
95164,USA
88197,Germany
63129,USA
73966,USA
81862,USA
2402,Germany
34449,USA
84274,USA
55444,USA
44763,USA
64458,Canada
57223,Mexico
7474,Germany
4746,USA
79757,Germany
84143,USA
22489,USA
2543,USA
82774,Germany
52067,USA
86317,Germany
72841,USA
18232,USA
98660,USA
51598,USA
13765,Canada
70362,Mexico
29199,Germany
42982,Mexico
36269,USA
84623,USA
54056,Austria
48978,USA
33928,USA
10485,USA
8146,USA
90831,Mexico
26927,Austria
10205,USA
61701,USA
92637,Austria
27780,USA
31624,Germany
23269,USA
41962,USA
7355,Mexico
70095,USA
60687,USA
84687,USA
79293,Austria
7841,USA
88519,USA
85011,USA
56767,USA
62284,USA
4919,USA
47034,Germany
27867,Mexico
99674,USA
53876,Canada
53855,USA
26059,USA
16057,USA
42660,USA
86419,USA
14533,USA
43352,USA
37443,USA
72534,Canada
91553,USA
15219,USA
80454,USA
85149,USA
27278,USA
35184,Germany
42071,USA
51170,Germany
22405,USA
49181,Germany
37210,USA
91181,Canada
80635,USA
54578,USA
97487,USA
74973,Canada
869,USA
85010,USA
18853,Austria
40174,USA
93792,USA
90684,USA
38127,USA
14230,USA
88830,Mexico
97410,USA
28383,USA
75625,USA
52604,USA
53690,Germany
40476,USA
96926,USA
70867,USA
31658,Austria
55118,USA
77685,USA
82648,USA
96475,Mexico
777,USA
475,Canada
19493,USA
93493,Germany
80659,Germany
45650,Canada
53504,USA
36953,Mexico
31999,Mexico
28388,Germany
74754,Germany
99177,USA
50468,Canada
22297,USA
97753,USA
30078,Canada
8258,USA
5314,Austria
43666,USA
53361,Canada
74121,USA
63074,USA
72676,Mexico
82171,USA
73448,USA
90210,USA
45042,USA
28585,USA
9581,USA
36092,USA
58335,Canada
28789,Austria
98285,Austria
58214,Germany
94997,USA
6908,Germany
62554,Canada
98648,USA
88532,Germany
50233,USA
19161,USA
58878,USA
18020,Germany
84518,USA
23525,USA
73841,USA
42016,Mexico
7998,Canada
80282,USA
87169,USA
61038,USA
5278,Germany
26343,Canada
98321,Canada
69930,USA
63796,Canada
22160,USA
53809,USA
62903,USA
65084,USA
56379,Canada
4610,Mexico
43416,USA
64678,USA
4403,Canada
60449,Germany
99682,Mexico
20418,Canada
11418,USA
19544,Canada
51990,USA
38419,Canada
98149,Canada
84301,USA
44475,Mexico
28527,USA
29843,USA
85400,USA
99477,Canada
50910,Germany
83154,USA
90209,Canada
78935,USA
54229,Mexico
17653,USA
82438,USA
53108,USA
52713,USA
16428,USA
74871,USA
84984,USA
82242,USA
41398,USA
30241,USA
38591,Germany
23415,USA
49520,Canada
3814,USA
34574,Mexico
58662,Germany
24256,Canada
10414,Germany
14620,USA
1417,Germany
1845,USA
42136,USA
14831,Germany
41246,USA
9139,Germany
62784,USA
3489,Canada
80931,Germany
82087,Canada
12642,Canada
35937,Germany
60881,USA
28303,USA
30385,Mexico
45879,Germany
71315,USA
52026,Mexico
38726,USA
29602,USA
39775,USA
57738,Mexico
91434,Canada
85126,Germany
55923,USA
8891,Mexico
22793,Germany
33111,Germany
4001,USA
1442,Canada
12515,Germany
24924,USA
24084,USA
5092,USA
35687,USA
13318,Canada
19820,USA
48780,USA
49313,USA
41435,Mexico
94868,USA
80041,USA
44930,USA
97994,USA
96896,USA
94656,Mexico
68560,USA
31025,USA
21975,USA
9897,Mexico
93117,Canada
54105,Canada
97184,USA
12797,Germany
97149,USA
61770,Canada
59876,USA
5457,Canada
69111,USA
63143,Germany
37027,Mexico
40389,USA
75901,Germany
8417,Germany
78882,USA
35554,USA
74976,USA
83849,Germany
77326,Mexico
57910,Canada
4735,Germany
89761,USA
34893,Germany
83711,Germany
2388,Germany
27529,Germany
3211,Germany
13182,USA
36417,USA
57653,USA
9090,USA
9724,Canada
33278,Germany
52891,USA
48582,Mexico
61829,Germany
80101,USA
49695,Germany
40784,Germany
53966,USA
89885,Mexico
64959,Germany
52738,USA
12296,Austria
54849,USA
16963,Canada
19542,USA
6088,USA
43796,Germany
81187,USA
43632,USA
16512,USA
95557,Canada
48766,Germany
87361,Canada
99831,USA
53418,USA
97295,USA
75397,Canada
18104,USA
72378,USA
75448,Austria
35332,Canada
10393,USA
35918,Canada
61423,Canada
78045,Germany
82150,USA
9862,Germany
92717,Mexico
52076,Canada
61021,Germany
74551,USA
33608,USA
25563,Mexico
84347,USA
31888,USA
94236,Germany
40875,Germany
10871,USA
71464,Austria
65907,USA
75658,Canada
14979,USA
28236,Germany
53657,Canada
36877,USA
2642,USA
52978,Mexico
35662,Canada
32327,Germany
69156,USA
63471,Mexico
47887,USA
90481,Mexico
48136,USA
98823,USA
74123,Canada
3167,USA
25305,USA
58613,Germany
23125,Canada
86181,USA
44229,USA
12380,USA
66692,USA
17586,USA
21099,Canada
13117,Canada
51015,Germany
51550,Germany
29649,USA
30170,USA
24055,Canada
32531,Mexico
28804,Canada
12346,USA
9211,Mexico
47338,Canada
26835,Canada
78390,USA
80110,Canada
8211,USA
7236,USA
89595,Germany
34166,USA
2443,USA
9402,Germany
64911,USA
68363,USA
39061,Canada
23742,Germany
70299,Germany
46995,USA
35585,USA
29580,USA
16650,Canada
45872,Canada
27966,Canada
95748,Mexico
88192,USA
56497,USA
98734,USA
25058,USA
77629,Germany
66783,USA
6952,Mexico
31618,USA
59442,USA
68242,USA
3149,USA
30118,Mexico
51910,Mexico
85440,Mexico
87126,USA
75069,Canada
13771,Mexico
57375,Germany
91881,Germany
98207,USA
99782,USA
72588,Mexico
14835,USA
3398,Mexico
99713,USA
59567,Mexico
71108,USA
6684,USA
29037,USA
20383,USA
6929,USA
97220,Canada
72172,Germany
33267,Germany
40612,USA
93028,USA
59599,USA
49529,Canada
67577,USA
93060,Mexico
65757,Germany
7191,USA
80577,USA
74033,Mexico
25396,Germany
97674,USA
44675,Germany
73618,Germany
64442,Canada
56361,Germany
63941,USA
17715,USA
73688,Mexico
68765,USA
88875,USA
98112,Canada
42952,USA
17157,Germany
24716,USA
94094,USA
65226,USA
74055,Germany
32282,Canada
57366,Mexico
92449,Mexico
88963,USA
71173,USA
50443,USA
10716,USA
24820,USA
17104,USA
89946,Canada
21365,Germany
26074,USA
69445,USA
85691,USA
53221,USA
33428,Austria
79335,USA
83540,USA
6352,Canada
84884,USA
66964,USA
18011,Austria
58164,USA
164,USA
83910,USA
33186,USA
10719,USA
2288,Canada
83209,USA
49151,Canada
116,USA
5519,Mexico
22319,USA
76635,Canada
77583,USA
34523,Austria
26444,USA
78213,USA
84700,USA
15733,USA
38963,USA
52709,Germany
21526,Mexico
39003,Germany
32454,USA
84697,Canada
56229,USA
83313,USA
86671,USA
90630,Canada
74844,Germany
67504,Germany
45959,USA
67426,Canada
25637,USA
1773,Canada
56281,Mexico
93687,USA
31568,Mexico
5700,Canada
7452,USA
91180,Germany
16284,Canada
69616,Canada
10109,Austria
67102,USA
45251,Canada
72828,Canada
57843,Canada
67458,USA
92166,Austria
86222,USA
49211,USA
46183,USA
62339,Mexico
16694,USA
30925,USA
51361,USA
72960,USA
12498,Canada
9236,USA
72111,Canada
82387,USA
7992,Canada
32587,USA
74238,Mexico
75960,Canada
27954,USA
96095,Germany
30654,Germany
79679,Canada
12608,USA
55945,Germany
18743,USA
11829,USA
59360,USA
71420,USA
14512,USA
53384,USA
56307,Canada
2742,Canada
39672,Austria
84128,Mexico
22323,USA
79182,USA
54193,USA
59722,USA
69761,USA
93775,USA
91081,USA
73367,USA
37709,USA
74061,Germany
58980,Mexico
5255,USA
23313,USA
36561,USA
90667,USA
63112,Germany
30441,USA
3785,USA
68846,USA
18830,USA
20521,USA
24628,Mexico
87366,USA
58701,Austria
53650,USA
99888,Canada
16862,USA
68037,Germany
10451,Mexico
83244,USA
76149,Germany
59971,Canada
88173,Canada
48908,USA
57399,Canada
72810,USA
39122,Germany
85169,USA
48761,USA
26240,USA
78,USA
13642,USA
18672,Germany
33653,Germany
56038,USA
28810,Canada
21035,Mexico
27851,Germany
98915,Canada
76148,Canada
64389,USA
83,Germany
20910,Mexico
27518,USA
21097,Germany
41943,Canada
57989,Mexico
17533,Canada
15203,USA
63015,USA
16165,USA
85110,Canada
38073,Germany
23537,USA
78170,Austria
61981,Germany
30319,USA
31116,Canada
70219,USA
75729,Mexico
53452,Canada
95679,USA
70485,USA
98375,Germany
22340,Canada
68540,Germany
26713,Germany
12428,USA
79513,USA
46343,USA
61807,USA
43013,USA
86776,USA
51412,Germany
23837,Germany
62891,USA
82538,Germany
10510,Canada
61070,Germany
55557,Canada
68305,USA
73439,Canada
61833,Canada
57709,USA
99968,Canada
2760,Canada
13974,USA
47330,Canada
49225,USA
43966,Canada
12263,USA
41385,Canada
55549,USA
62167,Canada
89629,Canada
85285,Germany
27934,USA
57929,USA
5882,Mexico
57079,USA
35923,USA
31767,Germany
1497,USA
75757,Germany
84092,USA
43572,Mexico
15576,Austria
9481,USA
99274,USA
10197,USA
51700,Mexico
42505,USA
31813,USA
44455,Canada
55783,USA
56374,USA
60183,USA
53268,Canada
10859,USA
7092,Germany
83632,Mexico
20323,Mexico
55600,Germany
25390,USA
70733,USA
61254,USA
9867,USA
38698,USA
46966,Mexico
79480,USA
41945,Germany
33156,Germany
37091,Germany
22147,USA
72319,Germany
60067,Germany
83219,Germany
5613,USA
17015,USA
96814,USA
69209,Mexico
54575,Mexico
2910,Canada
84290,Germany
88868,Germany
39566,USA
45199,Germany
92776,USA
61414,USA
15338,USA
88053,USA
91335,USA
70796,Mexico
5030,Canada
3953,Germany
49177,Canada
75128,USA
29568,Canada
86853,Canada
51599,Germany
91984,USA
81959,Mexico
10227,USA
55506,Mexico
80908,Mexico
81356,Canada
87866,USA
47777,Canada
93881,USA
27813,USA
49808,Germany
88568,Canada
67592,Canada
59548,Germany
59396,Germany
75164,Canada
92517,USA
5596,Austria
12638,Germany
62377,USA
20617,USA
31469,Canada
7479,USA
84100,Germany
54395,USA
54694,Germany
9151,USA
97602,Mexico
64886,Germany
36773,Germany
12468,USA
58172,Mexico
4564,USA
41023,USA
30559,USA
96804,USA
42502,USA
35729,USA
23700,USA
92222,Germany
47197,USA
49787,Germany
36800,Canada
39866,USA
12352,USA
3257,Austria
45886,USA
35745,Germany
69459,USA
76217,Germany
79847,Mexico
73303,Germany
67544,USA
99902,USA
3463,USA
22903,USA
85784,USA
53865,USA
43864,Austria
11820,Canada
15687,Canada
22723,USA
97763,USA
75810,USA
23795,USA
12885,Mexico
9328,USA
10984,USA
7356,USA
75258,USA
33165,USA
76141,USA
8079,USA
96188,Canada
30621,USA
89029,USA
76228,USA
51627,USA
69189,USA
69207,Germany
56739,Mexico
85951,USA
43631,USA
85906,Canada
31588,USA
56595,Mexico
28951,USA
52538,Germany
35810,USA
70239,USA
28349,Canada
11585,USA
49164,Canada
39673,USA
19689,USA
81586,Germany
56889,USA
42273,USA
36103,USA
66762,USA
74808,USA
33600,Canada
1307,Canada
53203,USA
33448,Canada
59105,USA
65433,USA
68692,USA
61292,USA
43298,USA
88595,Germany
33802,USA
26500,Germany
58901,Mexico
11932,Germany
11008,USA
5880,USA
49536,USA
19498,USA
18935,Germany
93418,USA
33810,USA
45990,USA
21101,USA
37811,USA
24222,USA
23825,Germany
87388,USA
20606,USA
48928,Canada
74526,USA
60985,USA
32483,USA
59946,Mexico
63014,USA
960,Canada
75146,USA
88435,Canada
49024,Canada
98960,USA
11010,USA
79670,Mexico
42647,USA
80823,Canada
77385,USA
12847,Germany
73756,Germany
15795,Germany
10487,USA
46253,Mexico
96159,USA
85352,Canada
27416,USA
25043,Germany
90261,USA
24672,Mexico
31894,USA
17208,USA
25194,Germany
20441,USA
25773,Germany
79773,Mexico
12418,USA
49731,USA
87394,USA
97256,USA
71925,Mexico
36143,USA
80234,USA
88907,Canada
69172,Germany
97927,USA
8556,USA
27346,Canada
8889,USA
36223,USA
50927,USA
59527,Canada
30316,USA
1970,Canada
44881,USA
5332,Mexico
69857,Canada
75875,Canada
19287,USA
51934,Canada
96695,Canada
32314,Canada
71603,Mexico
25161,USA
53702,USA
16354,Germany
67757,USA
37547,USA
71794,USA
37725,USA
68827,USA
13853,USA
89077,USA
56613,USA
48774,USA
72923,Austria
14298,USA
87556,Canada
61765,Germany
17463,USA
7457,USA
47723,USA
74064,USA
11071,USA
98870,USA
48061,Canada
68330,Germany
27403,USA
43289,Canada
84663,USA
57513,USA
41114,USA
49486,USA
91006,USA
76340,USA
5120,Canada
70486,Canada
