GEO,GRADE,SEX,NUM,YEAR
Ontario,Grade 11,Females,82476,2007
Ontario,Grade 11,Females,82407,2008
Ontario,Grade 11,Females,80910,2009
Ontario,Grade 11,Females,80922,2010
Ontario,Grade 11,Females,81033,2011
Ontario,Grade 11,Females,77817,2012
Ontario,Grade 11,Females,75462,2013
Ontario,Grade 12,Both sexes,79569,1997
Ontario,Grade 12,Both sexes,78096,1998
Ontario,Grade 12,Both sexes,80544,1999
Ontario,Grade 12,Both sexes,80673,2000
Ontario,Grade 12,Both sexes,81165,2001
Ontario,Grade 12,Both sexes,134307,2002
Ontario,Grade 12,Both sexes,181572,2003
Ontario,Grade 12,Both sexes,199110,2004
Ontario,Grade 12,Both sexes,202377,2005
Ontario,Grade 12,Both sexes,212772,2006
Ontario,Grade 12,Both sexes,217458,2007
Ontario,Grade 12,Both sexes,218712,2008
Ontario,Grade 12,Both sexes,223248,2009
Ontario,Grade 12,Both sexes,223131,2010
Ontario,Grade 12,Both sexes,222969,2011
Ontario,Grade 12,Both sexes,221133,2012
Ontario,Grade 12,Both sexes,212712,2013
Ontario,Grade 12,Males,48522,1997
Ontario,Grade 12,Males,48039,1998
Ontario,Grade 12,Males,49314,1999
Ontario,Grade 12,Males,49893,2000
Ontario,Grade 12,Males,50526,2001
Ontario,Grade 12,Males,73113,2002
Ontario,Grade 12,Males,97122,2003
Ontario,Grade 12,Males,106551,2004
Ontario,Grade 12,Males,108108,2005
Ontario,Grade 12,Males,113259,2006
Ontario,Grade 12,Males,115902,2007
Ontario,Grade 12,Males,116202,2008
Ontario,Grade 12,Males,118704,2009
Ontario,Grade 12,Males,119256,2010
Ontario,Grade 12,Males,118989,2011
Ontario,Grade 12,Males,117498,2012
Ontario,Grade 12,Males,113061,2013
Ontario,Grade 12,Females,31050,1997
Ontario,Grade 12,Females,30054,1998
Ontario,Grade 12,Females,31230,1999
Ontario,Grade 12,Females,30780,2000
Ontario,Grade 12,Females,30639,2001
Ontario,Grade 12,Females,61194,2002
Ontario,Grade 12,Females,84447,2003
Ontario,Grade 12,Females,92559,2004
Ontario,Grade 12,Females,94269,2005
Ontario,Grade 12,Females,99513,2006
Ontario,Grade 12,Females,101559,2007
Ontario,Grade 12,Females,102510,2008
Ontario,Grade 12,Females,104547,2009
Ontario,Grade 12,Females,103875,2010
Ontario,Grade 12,Females,103977,2011
Ontario,Grade 12,Females,103635,2012
Ontario,Grade 12,Females,99651,2013
Ontario,Grade 13,Both sexes,147252,1997
Ontario,Grade 13,Both sexes,148251,1998
Ontario,Grade 13,Both sexes,147741,1999
Ontario,Grade 13,Both sexes,149373,2000
Ontario,Grade 13,Both sexes,154419,2001
Ontario,Grade 13,Both sexes,94521,2002
Ontario,Grade 13,Both sexes,15393,2003
Ontario,Grade 13,Both sexes,0,2004
Ontario,Grade 13,Both sexes,0,2005
Ontario,Grade 13,Both sexes,0,2006
Ontario,Grade 13,Both sexes,0,2007
Ontario,Grade 13,Males,68184,1997
Ontario,Grade 13,Males,67923,1998
Ontario,Grade 13,Males,67320,1999
Ontario,Grade 13,Males,68025,2000
Ontario,Grade 13,Males,69999,2001
Ontario,Grade 13,Males,43881,2002
Ontario,Grade 13,Males,8211,2003
Ontario,Grade 13,Males,0,2004
Ontario,Grade 13,Males,0,2005
Ontario,Grade 13,Males,0,2006
Ontario,Grade 13,Males,0,2007
Ontario,Grade 13,Females,79074,1997
Ontario,Grade 13,Females,80328,1998
Ontario,Grade 13,Females,80421,1999
Ontario,Grade 13,Females,81348,2000
Ontario,Grade 13,Females,84420,2001
Ontario,Grade 13,Females,50637,2002
Ontario,Grade 13,Females,7185,2003
Ontario,Grade 13,Females,0,2004
Ontario,Grade 13,Females,0,2005
Ontario,Grade 13,Females,0,2006
Ontario,Grade 13,Females,0,2007
Ontario,Ungraded,Both sexes,50838,1997
Ontario,Ungraded,Both sexes,50529,1998
Ontario,Ungraded,Both sexes,51162,1999
Ontario,Ungraded,Both sexes,11997,2000
Ontario,Ungraded,Both sexes,11331,2001
Ontario,Ungraded,Both sexes,11688,2002
Ontario,Ungraded,Both sexes,10596,2003
Ontario,Ungraded,Both sexes,9756,2004
Ontario,Ungraded,Both sexes,8928,2005
Ontario,Ungraded,Both sexes,729,2006
Ontario,Ungraded,Both sexes,612,2007
Ontario,Ungraded,Both sexes,564,2008
Ontario,Ungraded,Both sexes,531,2009
Ontario,Ungraded,Both sexes,558,2010
Ontario,Ungraded,Both sexes,579,2011
Ontario,Ungraded,Both sexes,594,2012
Ontario,Ungraded,Both sexes,378,2013
Ontario,Ungraded,Males,27015,1997
Ontario,Ungraded,Males,29658,1998
Ontario,Ungraded,Males,30507,1999
Ontario,Ungraded,Males,4692,2000
Ontario,Ungraded,Males,4800,2001
Ontario,Ungraded,Males,4782,2002
Ontario,Ungraded,Males,4536,2003
Ontario,Ungraded,Males,4302,2004
Ontario,Ungraded,Males,3993,2005
Ontario,Ungraded,Males,438,2006
Ontario,Ungraded,Males,396,2007
Ontario,Ungraded,Males,351,2008
Ontario,Ungraded,Males,345,2009
Ontario,Ungraded,Males,351,2010
Ontario,Ungraded,Males,348,2011
Ontario,Ungraded,Males,372,2012
Ontario,Ungraded,Males,243,2013
Ontario,Ungraded,Females,23823,1997
Ontario,Ungraded,Females,20871,1998
Ontario,Ungraded,Females,20655,1999
Ontario,Ungraded,Females,7305,2000
Ontario,Ungraded,Females,6534,2001
Ontario,Ungraded,Females,6906,2002
Ontario,Ungraded,Females,6060,2003
Ontario,Ungraded,Females,5454,2004
Ontario,Ungraded,Females,4935,2005
Ontario,Ungraded,Females,291,2006
Ontario,Ungraded,Females,216,2007
Ontario,Ungraded,Females,213,2008
Ontario,Ungraded,Females,189,2009
Ontario,Ungraded,Females,204,2010
Ontario,Ungraded,Females,231,2011
Ontario,Ungraded,Females,219,2012
Ontario,Ungraded,Females,135,2013
Manitoba,Total grades,Both sexes,192309,1997
Manitoba,Total grades,Both sexes,192630,1998
Manitoba,Total grades,Both sexes,197067,1999
Manitoba,Total grades,Both sexes,189912,2000
Manitoba,Total grades,Both sexes,188907,2001
Manitoba,Total grades,Both sexes,186891,2002
Manitoba,Total grades,Both sexes,186288,2003
Manitoba,Total grades,Both sexes,184353,2004
Manitoba,Total grades,Both sexes,182373,2005
Manitoba,Total grades,Both sexes,180042,2006
Manitoba,Total grades,Both sexes,179322,2007
Manitoba,Total grades,Both sexes,177960,2008
Manitoba,Total grades,Both sexes,177498,2009
Manitoba,Total grades,Both sexes,177678,2010
Manitoba,Total grades,Both sexes,178920,2011
Manitoba,Total grades,Both sexes,179289,2012
Manitoba,Total grades,Both sexes,179109,2013
Manitoba,Total grades,Males,99015,1997
Manitoba,Total grades,Males,98661,1998
Manitoba,Total grades,Males,100281,1999
Manitoba,Total grades,Males,97383,2000
Manitoba,Total grades,Males,96846,2001
Manitoba,Total grades,Males,96120,2002
Manitoba,Total grades,Males,95826,2003
Manitoba,Total grades,Males,94755,2004
Manitoba,Total grades,Males,93534,2005
Manitoba,Total grades,Males,92319,2006
Manitoba,Total grades,Males,92172,2007
Manitoba,Total grades,Males,91392,2008
Manitoba,Total grades,Males,91209,2009
Manitoba,Total grades,Males,91323,2010
Manitoba,Total grades,Males,91935,2011
Manitoba,Total grades,Males,92193,2012
Manitoba,Total grades,Males,92145,2013
Manitoba,Total grades,Females,93297,1997
Manitoba,Total grades,Females,93969,1998
Manitoba,Total grades,Females,96786,1999
Manitoba,Total grades,Females,92532,2000
Manitoba,Total grades,Females,92061,2001
Manitoba,Total grades,Females,90768,2002
Manitoba,Total grades,Females,90462,2003
Manitoba,Total grades,Females,89601,2004
Manitoba,Total grades,Females,88836,2005
Manitoba,Total grades,Females,87723,2006
Manitoba,Total grades,Females,87147,2007
Manitoba,Total grades,Females,86568,2008
Manitoba,Total grades,Females,86292,2009
Manitoba,Total grades,Females,86358,2010
Manitoba,Total grades,Females,86985,2011
Manitoba,Total grades,Females,87099,2012
Manitoba,Total grades,Females,86964,2013
Manitoba,Kindergarten,Both sexes,13929,1997
Manitoba,Kindergarten,Both sexes,13926,1998
Manitoba,Kindergarten,Both sexes,13764,1999
Manitoba,Kindergarten,Both sexes,13545,2000
Manitoba,Kindergarten,Both sexes,12918,2001
Manitoba,Kindergarten,Both sexes,12339,2002
Manitoba,Kindergarten,Both sexes,12309,2003
Manitoba,Kindergarten,Both sexes,12192,2004
Manitoba,Kindergarten,Both sexes,12042,2005
Manitoba,Kindergarten,Both sexes,11874,2006
Manitoba,Kindergarten,Both sexes,11856,2007
Manitoba,Kindergarten,Both sexes,11832,2008
Manitoba,Kindergarten,Both sexes,11964,2009
Manitoba,Kindergarten,Both sexes,12051,2010
Manitoba,Kindergarten,Both sexes,12774,2011
Manitoba,Kindergarten,Both sexes,13281,2012
Manitoba,Kindergarten,Both sexes,13305,2013
Manitoba,Kindergarten,Males,7065,1997
Manitoba,Kindergarten,Males,7197,1998
Manitoba,Kindergarten,Males,7044,1999
Manitoba,Kindergarten,Males,6882,2000
Manitoba,Kindergarten,Males,6669,2001
Manitoba,Kindergarten,Males,6366,2002
Manitoba,Kindergarten,Males,6426,2003
Manitoba,Kindergarten,Males,6261,2004
Manitoba,Kindergarten,Males,6237,2005
Manitoba,Kindergarten,Males,6018,2006
Manitoba,Kindergarten,Males,6216,2007
Manitoba,Kindergarten,Males,6072,2008
Manitoba,Kindergarten,Males,6171,2009
Manitoba,Kindergarten,Males,6099,2010
Manitoba,Kindergarten,Males,6606,2011
Manitoba,Kindergarten,Males,6777,2012
Manitoba,Kindergarten,Males,6795,2013
Manitoba,Kindergarten,Females,6864,1997
Manitoba,Kindergarten,Females,6729,1998
Manitoba,Kindergarten,Females,6720,1999
Manitoba,Kindergarten,Females,6660,2000
Manitoba,Kindergarten,Females,6249,2001
Manitoba,Kindergarten,Females,5973,2002
Manitoba,Kindergarten,Females,5883,2003
Manitoba,Kindergarten,Females,5934,2004
Manitoba,Kindergarten,Females,5805,2005
Manitoba,Kindergarten,Females,5856,2006
Manitoba,Kindergarten,Females,5640,2007
Manitoba,Kindergarten,Females,5760,2008
Manitoba,Kindergarten,Females,5790,2009
Manitoba,Kindergarten,Females,5949,2010
Manitoba,Kindergarten,Females,6165,2011
Manitoba,Kindergarten,Females,6504,2012
Manitoba,Kindergarten,Females,6510,2013
Manitoba,Grade 1,Both sexes,14970,1997
Manitoba,Grade 1,Both sexes,14436,1998
Manitoba,Grade 1,Both sexes,14340,1999
Manitoba,Grade 1,Both sexes,14292,2000
Manitoba,Grade 1,Both sexes,13950,2001
Manitoba,Grade 1,Both sexes,13359,2002
Manitoba,Grade 1,Both sexes,12783,2003
Manitoba,Grade 1,Both sexes,12657,2004
Manitoba,Grade 1,Both sexes,12621,2005
Manitoba,Grade 1,Both sexes,12462,2006
Manitoba,Grade 1,Both sexes,12384,2007
Manitoba,Grade 1,Both sexes,12300,2008
Manitoba,Grade 1,Both sexes,12339,2009
Manitoba,Grade 1,Both sexes,12507,2010
Manitoba,Grade 1,Both sexes,12675,2011
Manitoba,Grade 1,Both sexes,13182,2012
Manitoba,Grade 1,Both sexes,13641,2013
Manitoba,Grade 1,Males,7737,1997
Manitoba,Grade 1,Males,7398,1998
Manitoba,Grade 1,Males,7422,1999
Manitoba,Grade 1,Males,7356,2000
Manitoba,Grade 1,Males,7095,2001
Manitoba,Grade 1,Males,6900,2002
Manitoba,Grade 1,Males,6609,2003
Manitoba,Grade 1,Males,6564,2004
Manitoba,Grade 1,Males,6492,2005
Manitoba,Grade 1,Males,6489,2006
Manitoba,Grade 1,Males,6318,2007
Manitoba,Grade 1,Males,6432,2008
Manitoba,Grade 1,Males,6327,2009
Manitoba,Grade 1,Males,6474,2010
Manitoba,Grade 1,Males,6423,2011
Manitoba,Grade 1,Males,6837,2012
Manitoba,Grade 1,Males,6987,2013
Manitoba,Grade 1,Females,7233,1997
Manitoba,Grade 1,Females,7038,1998
Manitoba,Grade 1,Females,6918,1999
Manitoba,Grade 1,Females,6936,2000
Manitoba,Grade 1,Females,6855,2001
Manitoba,Grade 1,Females,6459,2002
Manitoba,Grade 1,Females,6177,2003
Manitoba,Grade 1,Females,6096,2004
Manitoba,Grade 1,Females,6129,2005
Manitoba,Grade 1,Females,5973,2006
Manitoba,Grade 1,Females,6063,2007
Manitoba,Grade 1,Females,5871,2008
Manitoba,Grade 1,Females,6012,2009
Manitoba,Grade 1,Females,6030,2010
Manitoba,Grade 1,Females,6252,2011
Manitoba,Grade 1,Females,6345,2012
Manitoba,Grade 1,Females,6654,2013
Manitoba,Grade 2,Both sexes,14580,1997
Manitoba,Grade 2,Both sexes,14646,1998
Manitoba,Grade 2,Both sexes,14094,1999
Manitoba,Grade 2,Both sexes,13986,2000
Manitoba,Grade 2,Both sexes,14025,2001
Manitoba,Grade 2,Both sexes,13767,2002
Manitoba,Grade 2,Both sexes,13305,2003
Manitoba,Grade 2,Both sexes,12714,2004
Manitoba,Grade 2,Both sexes,12579,2005
Manitoba,Grade 2,Both sexes,12510,2006
Manitoba,Grade 2,Both sexes,12471,2007
Manitoba,Grade 2,Both sexes,12453,2008
Manitoba,Grade 2,Both sexes,12378,2009
Manitoba,Grade 2,Both sexes,12456,2010
Manitoba,Grade 2,Both sexes,12642,2011
Manitoba,Grade 2,Both sexes,12714,2012
Manitoba,Grade 2,Both sexes,13215,2013
Manitoba,Grade 2,Males,7515,1997
Manitoba,Grade 2,Males,7521,1998
Manitoba,Grade 2,Males,7200,1999
Manitoba,Grade 2,Males,7224,2000
Manitoba,Grade 2,Males,7179,2001
Manitoba,Grade 2,Males,6996,2002
Manitoba,Grade 2,Males,6867,2003
Manitoba,Grade 2,Males,6579,2004
Manitoba,Grade 2,Males,6504,2005
Manitoba,Grade 2,Males,6423,2006
Manitoba,Grade 2,Males,6471,2007
Manitoba,Grade 2,Males,6366,2008
Manitoba,Grade 2,Males,6450,2009
Manitoba,Grade 2,Males,6372,2010
Manitoba,Grade 2,Males,6543,2011
Manitoba,Grade 2,Males,6417,2012
Manitoba,Grade 2,Males,6813,2013
Manitoba,Grade 2,Females,7068,1997
Manitoba,Grade 2,Females,7125,1998
Manitoba,Grade 2,Females,6894,1999
Manitoba,Grade 2,Females,6762,2000
Manitoba,Grade 2,Females,6846,2001
Manitoba,Grade 2,Females,6771,2002
Manitoba,Grade 2,Females,6438,2003
Manitoba,Grade 2,Females,6135,2004
Manitoba,Grade 2,Females,6069,2005
Manitoba,Grade 2,Females,6087,2006
Manitoba,Grade 2,Females,6003,2007
Manitoba,Grade 2,Females,6090,2008
Manitoba,Grade 2,Females,5928,2009
Manitoba,Grade 2,Females,6084,2010
Manitoba,Grade 2,Females,6102,2011
Manitoba,Grade 2,Females,6297,2012
Manitoba,Grade 2,Females,6402,2013
Manitoba,Grade 3,Both sexes,14430,1997
Manitoba,Grade 3,Both sexes,14433,1998
Manitoba,Grade 3,Both sexes,14538,1999
Manitoba,Grade 3,Both sexes,14022,2000
Manitoba,Grade 3,Both sexes,13893,2001
Manitoba,Grade 3,Both sexes,14016,2002
Manitoba,Grade 3,Both sexes,13845,2003
Manitoba,Grade 3,Both sexes,13362,2004
Manitoba,Grade 3,Both sexes,12666,2005
Manitoba,Grade 3,Both sexes,12537,2006
Manitoba,Grade 3,Both sexes,12651,2007
Manitoba,Grade 3,Both sexes,12585,2008
Manitoba,Grade 3,Both sexes,12570,2009
Manitoba,Grade 3,Both sexes,12549,2010
Manitoba,Grade 3,Both sexes,12708,2011
Manitoba,Grade 3,Both sexes,12750,2012
Manitoba,Grade 3,Both sexes,12771,2013
Manitoba,Grade 3,Males,7458,1997
Manitoba,Grade 3,Males,7392,1998
Manitoba,Grade 3,Males,7473,1999
Manitoba,Grade 3,Males,7149,2000
Manitoba,Grade 3,Males,7125,2001
Manitoba,Grade 3,Males,7149,2002
Manitoba,Grade 3,Males,7017,2003
Manitoba,Grade 3,Males,6879,2004
Manitoba,Grade 3,Males,6558,2005
Manitoba,Grade 3,Males,6480,2006
Manitoba,Grade 3,Males,6525,2007
Manitoba,Grade 3,Males,6513,2008
Manitoba,Grade 3,Males,6417,2009
Manitoba,Grade 3,Males,6558,2010
Manitoba,Grade 3,Males,6516,2011
Manitoba,Grade 3,Males,6621,2012
Manitoba,Grade 3,Males,6444,2013
Manitoba,Grade 3,Females,6972,1997
Manitoba,Grade 3,Females,7041,1998
Manitoba,Grade 3,Females,7068,1999
Manitoba,Grade 3,Females,6873,2000
Manitoba,Grade 3,Females,6768,2001
Manitoba,Grade 3,Females,6870,2002
Manitoba,Grade 3,Females,6828,2003
Manitoba,Grade 3,Females,6480,2004
Manitoba,Grade 3,Females,6105,2005
Manitoba,Grade 3,Females,6060,2006
Manitoba,Grade 3,Females,6126,2007
Manitoba,Grade 3,Females,6072,2008
Manitoba,Grade 3,Females,6153,2009
Manitoba,Grade 3,Females,5991,2010
Manitoba,Grade 3,Females,6189,2011
Manitoba,Grade 3,Females,6132,2012
Manitoba,Grade 3,Females,6324,2013
Manitoba,Grade 4,Both sexes,13965,1997
Manitoba,Grade 4,Both sexes,14289,1998
Manitoba,Grade 4,Both sexes,14379,1999
Manitoba,Grade 4,Both sexes,14520,2000
Manitoba,Grade 4,Both sexes,13998,2001
Manitoba,Grade 4,Both sexes,13890,2002
Manitoba,Grade 4,Both sexes,14094,2003
Manitoba,Grade 4,Both sexes,13887,2004
Manitoba,Grade 4,Both sexes,13401,2005
Manitoba,Grade 4,Both sexes,12687,2006
Manitoba,Grade 4,Both sexes,12687,2007
Manitoba,Grade 4,Both sexes,12732,2008
Manitoba,Grade 4,Both sexes,12795,2009
Manitoba,Grade 4,Both sexes,12765,2010
Manitoba,Grade 4,Both sexes,12837,2011
Manitoba,Grade 4,Both sexes,12819,2012
Manitoba,Grade 4,Both sexes,12873,2013
Manitoba,Grade 4,Males,7149,1997
Manitoba,Grade 4,Males,7395,1998
Manitoba,Grade 4,Males,7356,1999
Manitoba,Grade 4,Males,7467,2000
Manitoba,Grade 4,Males,7119,2001
Manitoba,Grade 4,Males,7164,2002
Manitoba,Grade 4,Males,7227,2003
Manitoba,Grade 4,Males,7029,2004
Manitoba,Grade 4,Males,6876,2005
Manitoba,Grade 4,Males,6579,2006
Manitoba,Grade 4,Males,6537,2007
Manitoba,Grade 4,Males,6540,2008
Manitoba,Grade 4,Males,6627,2009
Manitoba,Grade 4,Males,6498,2010
Manitoba,Grade 4,Males,6720,2011
Manitoba,Grade 4,Males,6579,2012
Manitoba,Grade 4,Males,6675,2013
Manitoba,Grade 4,Females,6819,1997
Manitoba,Grade 4,Females,6897,1998
Manitoba,Grade 4,Females,7023,1999
Manitoba,Grade 4,Females,7053,2000
Manitoba,Grade 4,Females,6882,2001
Manitoba,Grade 4,Females,6729,2002
Manitoba,Grade 4,Females,6870,2003
Manitoba,Grade 4,Females,6855,2004
Manitoba,Grade 4,Females,6528,2005
Manitoba,Grade 4,Females,6111,2006
Manitoba,Grade 4,Females,6153,2007
Manitoba,Grade 4,Females,6189,2008
Manitoba,Grade 4,Females,6168,2009
Manitoba,Grade 4,Females,6270,2010
Manitoba,Grade 4,Females,6117,2011
Manitoba,Grade 4,Females,6240,2012
Manitoba,Grade 4,Females,6198,2013
Manitoba,Grade 5,Both sexes,13941,1997
Manitoba,Grade 5,Both sexes,13848,1998
Manitoba,Grade 5,Both sexes,14277,1999
Manitoba,Grade 5,Both sexes,14427,2000
Manitoba,Grade 5,Both sexes,14478,2001
Manitoba,Grade 5,Both sexes,14004,2002
Manitoba,Grade 5,Both sexes,14040,2003
Manitoba,Grade 5,Both sexes,14268,2004
Manitoba,Grade 5,Both sexes,13926,2005
Manitoba,Grade 5,Both sexes,13392,2006
Manitoba,Grade 5,Both sexes,12837,2007
Manitoba,Grade 5,Both sexes,12852,2008
Manitoba,Grade 5,Both sexes,12903,2009
Manitoba,Grade 5,Both sexes,12963,2010
Manitoba,Grade 5,Both sexes,13044,2011
Manitoba,Grade 5,Both sexes,12954,2012
Manitoba,Grade 5,Both sexes,12891,2013
Manitoba,Grade 5,Males,7143,1997
Manitoba,Grade 5,Males,7062,1998
Manitoba,Grade 5,Males,7368,1999
Manitoba,Grade 5,Males,7392,2000
Manitoba,Grade 5,Males,7464,2001
Manitoba,Grade 5,Males,7074,2002
Manitoba,Grade 5,Males,7239,2003
Manitoba,Grade 5,Males,7299,2004
Manitoba,Grade 5,Males,7044,2005
Manitoba,Grade 5,Males,6882,2006
Manitoba,Grade 5,Males,6642,2007
Manitoba,Grade 5,Males,6603,2008
Manitoba,Grade 5,Males,6630,2009
Manitoba,Grade 5,Males,6699,2010
Manitoba,Grade 5,Males,6621,2011
Manitoba,Grade 5,Males,6747,2012
Manitoba,Grade 5,Males,6585,2013
Manitoba,Grade 5,Females,6801,1997
Manitoba,Grade 5,Females,6786,1998
Manitoba,Grade 5,Females,6909,1999
Manitoba,Grade 5,Females,7035,2000
Manitoba,Grade 5,Females,7014,2001
Manitoba,Grade 5,Females,6930,2002
Manitoba,Grade 5,Females,6804,2003
Manitoba,Grade 5,Females,6969,2004
Manitoba,Grade 5,Females,6879,2005
Manitoba,Grade 5,Females,6510,2006
Manitoba,Grade 5,Females,6195,2007
Manitoba,Grade 5,Females,6249,2008
Manitoba,Grade 5,Females,6273,2009
Manitoba,Grade 5,Females,6267,2010
Manitoba,Grade 5,Females,6420,2011
Manitoba,Grade 5,Females,6210,2012
Manitoba,Grade 5,Females,6306,2013
Manitoba,Grade 6,Both sexes,14334,1997
Manitoba,Grade 6,Both sexes,13968,1998
Manitoba,Grade 6,Both sexes,13869,1999
Manitoba,Grade 6,Both sexes,14367,2000
Manitoba,Grade 6,Both sexes,14457,2001
Manitoba,Grade 6,Both sexes,14574,2002
Manitoba,Grade 6,Both sexes,14133,2003
Manitoba,Grade 6,Both sexes,14166,2004
Manitoba,Grade 6,Both sexes,14346,2005
Manitoba,Grade 6,Both sexes,13968,2006
Manitoba,Grade 6,Both sexes,13548,2007
Manitoba,Grade 6,Both sexes,12864,2008
Manitoba,Grade 6,Both sexes,13023,2009
Manitoba,Grade 6,Both sexes,13017,2010
Manitoba,Grade 6,Both sexes,13161,2011
Manitoba,Grade 6,Both sexes,13128,2012
Manitoba,Grade 6,Both sexes,12993,2013
Manitoba,Grade 6,Males,7392,1997
Manitoba,Grade 6,Males,7176,1998
Manitoba,Grade 6,Males,7074,1999
Manitoba,Grade 6,Males,7383,2000
Manitoba,Grade 6,Males,7368,2001
Manitoba,Grade 6,Males,7533,2002
Manitoba,Grade 6,Males,7149,2003
Manitoba,Grade 6,Males,7338,2004
Manitoba,Grade 6,Males,7314,2005
Manitoba,Grade 6,Males,7065,2006
Manitoba,Grade 6,Males,6966,2007
Manitoba,Grade 6,Males,6648,2008
Manitoba,Grade 6,Males,6660,2009
Manitoba,Grade 6,Males,6669,2010
Manitoba,Grade 6,Males,6786,2011
Manitoba,Grade 6,Males,6693,2012
Manitoba,Grade 6,Males,6783,2013
Manitoba,Grade 6,Females,6945,1997
Manitoba,Grade 6,Females,6795,1998
Manitoba,Grade 6,Females,6798,1999
Manitoba,Grade 6,Females,6984,2000
Manitoba,Grade 6,Females,7089,2001
Manitoba,Grade 6,Females,7041,2002
Manitoba,Grade 6,Females,6984,2003
Manitoba,Grade 6,Females,6825,2004
Manitoba,Grade 6,Females,7029,2005
Manitoba,Grade 6,Females,6903,2006
Manitoba,Grade 6,Females,6585,2007
Manitoba,Grade 6,Females,6216,2008
Manitoba,Grade 6,Females,6360,2009
Manitoba,Grade 6,Females,6345,2010
Manitoba,Grade 6,Females,6372,2011
Manitoba,Grade 6,Females,6435,2012
Manitoba,Grade 6,Females,6210,2013
Manitoba,Grade 7,Both sexes,14451,1997
Manitoba,Grade 7,Both sexes,14343,1998
Manitoba,Grade 7,Both sexes,13992,1999
Manitoba,Grade 7,Both sexes,14034,2000
Manitoba,Grade 7,Both sexes,14397,2001
Manitoba,Grade 7,Both sexes,14523,2002
Manitoba,Grade 7,Both sexes,14691,2003
Manitoba,Grade 7,Both sexes,14160,2004
Manitoba,Grade 7,Both sexes,14193,2005
Manitoba,Grade 7,Both sexes,14298,2006
Manitoba,Grade 7,Both sexes,14136,2007
Manitoba,Grade 7,Both sexes,13659,2008
Manitoba,Grade 7,Both sexes,12960,2009
Manitoba,Grade 7,Both sexes,13131,2010
Manitoba,Grade 7,Both sexes,13263,2011
Manitoba,Grade 7,Both sexes,13233,2012
Manitoba,Grade 7,Both sexes,13113,2013
Manitoba,Grade 7,Males,7395,1997
Manitoba,Grade 7,Males,7479,1998
Manitoba,Grade 7,Males,7230,1999
Manitoba,Grade 7,Males,7212,2000
Manitoba,Grade 7,Males,7458,2001
Manitoba,Grade 7,Males,7458,2002
Manitoba,Grade 7,Males,7602,2003
Manitoba,Grade 7,Males,7206,2004
Manitoba,Grade 7,Males,7359,2005
Manitoba,Grade 7,Males,7323,2006
Manitoba,Grade 7,Males,7185,2007
Manitoba,Grade 7,Males,7086,2008
Manitoba,Grade 7,Males,6744,2009
Manitoba,Grade 7,Males,6771,2010
Manitoba,Grade 7,Males,6822,2011
Manitoba,Grade 7,Males,6852,2012
Manitoba,Grade 7,Males,6699,2013
Manitoba,Grade 7,Females,7059,1997
Manitoba,Grade 7,Females,6864,1998
Manitoba,Grade 7,Females,6765,1999
Manitoba,Grade 7,Females,6822,2000
Manitoba,Grade 7,Females,6942,2001
Manitoba,Grade 7,Females,7065,2002
Manitoba,Grade 7,Females,7089,2003
Manitoba,Grade 7,Females,6954,2004
Manitoba,Grade 7,Females,6834,2005
Manitoba,Grade 7,Females,6975,2006
Manitoba,Grade 7,Females,6951,2007
Manitoba,Grade 7,Females,6573,2008
Manitoba,Grade 7,Females,6216,2009
Manitoba,Grade 7,Females,6363,2010
Manitoba,Grade 7,Females,6444,2011
Manitoba,Grade 7,Females,6384,2012
Manitoba,Grade 7,Females,6417,2013
Manitoba,Grade 8,Both sexes,14277,1997
Manitoba,Grade 8,Both sexes,14283,1998
Manitoba,Grade 8,Both sexes,14469,1999
Manitoba,Grade 8,Both sexes,13860,2000
Manitoba,Grade 8,Both sexes,13881,2001
Manitoba,Grade 8,Both sexes,14346,2002
Manitoba,Grade 8,Both sexes,14556,2003
Manitoba,Grade 8,Both sexes,14694,2004
Manitoba,Grade 8,Both sexes,14166,2005
Manitoba,Grade 8,Both sexes,14253,2006
Manitoba,Grade 8,Both sexes,14463,2007
Manitoba,Grade 8,Both sexes,14214,2008
Manitoba,Grade 8,Both sexes,13863,2009
Manitoba,Grade 8,Both sexes,13191,2010
Manitoba,Grade 8,Both sexes,13368,2011
Manitoba,Grade 8,Both sexes,13371,2012
Manitoba,Grade 8,Both sexes,13308,2013
Manitoba,Grade 8,Males,7392,1997
Manitoba,Grade 8,Males,7281,1998
Manitoba,Grade 8,Males,7518,1999
Manitoba,Grade 8,Males,7140,2000
Manitoba,Grade 8,Males,7125,2001
Manitoba,Grade 8,Males,7440,2002
Manitoba,Grade 8,Males,7479,2003
Manitoba,Grade 8,Males,7590,2004
Manitoba,Grade 8,Males,7197,2005
Manitoba,Grade 8,Males,7371,2006
Manitoba,Grade 8,Males,7440,2007
Manitoba,Grade 8,Males,7242,2008
Manitoba,Grade 8,Males,7188,2009
Manitoba,Grade 8,Males,6858,2010
Manitoba,Grade 8,Males,6891,2011
Manitoba,Grade 8,Males,6942,2012
Manitoba,Grade 8,Males,6906,2013
Manitoba,Grade 8,Females,6888,1997
Manitoba,Grade 8,Females,6999,1998
Manitoba,Grade 8,Females,6948,1999
Manitoba,Grade 8,Females,6717,2000
Manitoba,Grade 8,Females,6756,2001
Manitoba,Grade 8,Females,6906,2002
Manitoba,Grade 8,Females,7074,2003
Manitoba,Grade 8,Females,7104,2004
